method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,4716,23.580000000000002,11713778527.841578,3660555.789950493,4716.0,4829184.0,0.06755688613060537,0.0008124084235120455,-0.00017562592708852964,0.04125000000000001,0.060211365794085925,0.0,0.00013073835050735668,0.01592296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004807291666666667,164.35895135596317,75622,6.62637828668363e-08,1.0021999575911789,0.0,8.879346904156064e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,4716,23.580000000000002,11713778527.841578,3660555.789950493,4716.0,4829184.0,0.09371253703910662,0.0018956937205883984,0.0009206339377415551,0.04625000000000001,0.0602391935543074,0.0,0.00011370612362766213,0.012724758708793665,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004807291666666667,164.35895135596317,75622,6.62637828668363e-08,1.0021999575911789,0.0,8.879346904156064e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,4716,23.580000000000002,11713778527.841578,3660555.789950493,4716.0,4829184.0,0.11595553086995641,0.004325021642868965,0.00335749768142779,0.07750000000000001,0.06058686813155467,0.0,0.0005132933413733256,0.028974758708793652,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004807291666666667,164.35895135596317,75622,6.62637828668363e-08,1.0021999575911789,0.0,8.879346904156064e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,4716,23.580000000000002,11713778527.841578,3660555.789950493,4716.0,4829184.0,0.04875299431023844,0.00026410583852909397,-0.0007237101226758025,0.026249999999999996,0.06530045686075381,0.0,0.00015248364976359592,0.016025241291206332,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004807291666666667,164.35895135596317,75622,6.62637828668363e-08,1.0021999575911789,0.0,8.879346904156064e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,4775,23.875,11860324951.323904,3706351.54728872,4775.0,4889600.0,0.05431537342906098,0.00025232637055572216,-0.0007363678585520228,0.030000000000000027,0.06094158069369071,0.0,0.00014080760136715915,0.014775241291206359,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005042372881355934,350.6481245240085,76574,6.544502617801048e-08,1.0022774869109947,0.0,8.835078534031413e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,4775,23.875,11860324951.323904,3706351.54728872,4775.0,4889600.0,0.10343919160862133,0.002194334632857342,0.0012156697237906133,0.050000000000000044,0.06514350819722026,0.0,0.00011794337625708421,0.013974758708793666,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005042372881355934,350.6481245240085,76574,6.544502617801048e-08,1.0022774869109947,0.0,8.835078534031413e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,4775,23.875,11860324951.323904,3706351.54728872,4775.0,4889600.0,0.10742638761954988,0.0031808404786929367,0.0022026029987889384,0.06500000000000006,0.061719247796536925,0.0,0.00027005328717365977,0.01864772163690781,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005042372881355934,350.6481245240085,76574,6.544502617801048e-08,1.0022774869109947,0.0,8.835078534031413e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,4775,23.875,11860324951.323904,3706351.54728872,4775.0,4889600.0,0.07682758991362024,0.0008114524028863812,-0.00017145489994274676,0.03875000000000006,0.06187628415988844,0.0,1.2111231953470733e-05,0.004672962928114199,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005042372881355934,350.6481245240085,76574,6.544502617801048e-08,1.0022774869109947,0.0,8.835078534031413e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,4834,24.17,12006871374.80623,3752147.3046269473,4834.0,4950016.0,0.05168912623958427,0.0003021600293999782,-0.0006841127413049763,0.03749999999999998,0.06561778355346393,0.0,0.00012877304473920886,0.014775241291206331,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004973516949152543,318.396224080593,77513,6.46462556888705e-08,1.0021850434422839,0.0,8.727244517997517e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,4834,24.17,12006871374.80623,3752147.3046269473,4834.0,4950016.0,0.10172336692374377,0.00266492192951151,0.0016858081655269919,0.0625,0.06713816947174034,0.0,0.00015133175963202335,0.013647721636907834,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004973516949152543,318.396224080593,77513,6.46462556888705e-08,1.0021850434422839,0.0,8.727244517997517e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,4834,24.17,12006871374.80623,3752147.3046269473,4834.0,4950016.0,0.10226258447923839,0.00255692123911222,0.0015721900194703986,0.04750000000000004,0.06835159161254567,0.0,0.00019963121729376743,0.016147721636907808,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004973516949152543,318.396224080593,77513,6.46462556888705e-08,1.0021850434422839,0.0,8.727244517997517e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,4834,24.17,12006871374.80623,3752147.3046269473,4834.0,4950016.0,0.041945612137171975,0.00012602950971207783,-0.0008574536930843202,0.03,0.06885089929979549,0.0,0.00017533350534379433,0.017275241291206334,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004973516949152543,318.396224080593,77513,6.46462556888705e-08,1.0021850434422839,0.0,8.727244517997517e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,4894,24.47,12155901635.974699,3798719.2612420935,4894.0,5011456.0,0.06135819654727757,0.0005968593972474068,-0.00039733001116237787,0.04125000000000001,0.06176986013839847,0.0,0.00016328584475096188,0.01592296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004973958333333334,165.38108853479912,78468,6.385369840621168e-08,1.0020944013077238,0.0,8.811810380057214e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,4894,24.47,12155901635.974699,3798719.2612420935,4894.0,5011456.0,0.10387265121212896,0.0031168442959090825,0.0021275360882780925,0.06874999999999998,0.065661310594333,0.0,0.0003177931211924374,0.022397721636907786,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004973958333333334,165.38108853479912,78468,6.385369840621168e-08,1.0020944013077238,0.0,8.811810380057214e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,4894,24.47,12155901635.974699,3798719.2612420935,4894.0,5011456.0,0.10248504480281942,0.0027423963060533296,0.0017785581033393782,0.06499999999999995,0.05698576709719849,0.0,0.00036672253522686184,0.022827037071885825,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004973958333333334,165.38108853479912,78468,6.385369840621168e-08,1.0020944013077238,0.0,8.811810380057214e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,4894,24.47,12155901635.974699,3798719.2612420935,4894.0,5011456.0,0.04734167081424795,0.00010474189854636773,-0.0008776273668399392,0.03375,0.05878620133135837,0.0,0.0002291576309846703,0.016352278363092193,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004973958333333334,165.38108853479912,78468,6.385369840621168e-08,1.0020944013077238,0.0,8.811810380057214e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,4953,24.765,12302448059.457026,3844515.0185803203,4953.0,5071872.0,0.053037692560993874,0.0002033949334725449,-0.0007770295718660947,0.02999999999999997,0.06579221472421659,0.0,0.00037315206330733926,0.0238522783630922,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00520656779661017,186.55043134941693,79451,6.309307490409852e-08,1.0025615788411064,0.0,8.769937411669695e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,4953,24.765,12302448059.457026,3844515.0185803203,4953.0,5071872.0,0.07837416818279347,0.0012193504777029407,0.00023760826719654293,0.04749999999999999,0.06125277240815974,0.0,1.7593620788874725e-05,0.004897721636907798,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00520656779661017,186.55043134941693,79451,6.309307490409852e-08,1.0025615788411064,0.0,8.769937411669695e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,4953,24.765,12302448059.457026,3844515.0185803203,4953.0,5071872.0,0.07510843849692062,0.0008958497359121687,-7.6538132015469e-05,0.03375,0.06480954066402878,0.0,0.0003309242980721709,0.02157703707188581,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00520656779661017,186.55043134941693,79451,6.309307490409852e-08,1.0025615788411064,0.0,8.769937411669695e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,4953,24.765,12302448059.457026,3844515.0185803203,4953.0,5071872.0,0.05789498568638209,0.00032494977749975007,-0.000655098567061807,0.030000000000000027,0.0624174498039215,0.0,0.0001847442954649905,0.016352278363092193,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00520656779661017,186.55043134941693,79451,6.309307490409852e-08,1.0025615788411064,0.0,8.769937411669695e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,5012,25.060000000000002,12448994482.939352,3890310.7759185475,5012.0,5132288.0,0.05815067672090906,0.0003222597962579954,-0.0006615819118372945,0.02749999999999997,0.06207868537313099,0.0,9.985973145793718e-05,0.011352278363092189,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005021186440677968,337.2659147684675,80399,6.235035913806864e-08,1.002581304868316,0.0,8.791400638467678e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,5012,25.060000000000002,12448994482.939352,3890310.7759185475,5012.0,5132288.0,0.09644012013780169,0.002197567158729097,0.001221140330242898,0.05875,0.05903242498877448,0.0,9.673417829632954e-05,0.012724758708793665,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005021186440677968,337.2659147684675,80399,6.235035913806864e-08,1.002581304868316,0.0,8.791400638467678e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,5012,25.060000000000002,12448994482.939352,3890310.7759185475,5012.0,5132288.0,0.07814597570846682,0.0011329453068904538,0.00015458165772697097,0.03500000000000003,0.06374202058771916,0.0,3.175261861580649e-05,0.006577037071885811,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005021186440677968,337.2659147684675,80399,6.235035913806864e-08,1.002581304868316,0.0,8.791400638467678e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,5012,25.060000000000002,12448994482.939352,3890310.7759185475,5012.0,5132288.0,0.05710769100426975,0.0002161582351459801,-0.0007648079191636681,0.03500000000000003,0.06059607808247269,0.0,0.00037315206330733926,0.0238522783630922,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005021186440677968,337.2659147684675,80399,6.235035913806864e-08,1.002581304868316,0.0,8.791400638467678e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,5072,25.36,12598024744.10782,3936882.732533694,5072.0,5193728.0,0.07252468683057404,0.0007625099611447972,-0.00021803063262526567,0.03749999999999998,0.06351368619984177,0.0,7.237320533176822e-06,0.003525241291206349,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005052083333333335,205.74734012249763,81369,6.16127760252366e-08,1.0026739944794953,0.0,8.749014195583596e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,5072,25.36,12598024744.10782,3936882.732533694,5072.0,5193728.0,0.11278883558296687,0.003628134672275074,0.0026635443190762276,0.06625,0.06337337039687019,0.0,0.0005469645825632525,0.027827037071885802,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005052083333333335,205.74734012249763,81369,6.16127760252366e-08,1.0026739944794953,0.0,8.749014195583596e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,5072,25.36,12598024744.10782,3936882.732533694,5072.0,5193728.0,0.040907340543981124,0.00017593997823606156,-0.0008011878802113293,0.04000000000000001,0.06632205341691833,0.0,0.0004031161252944607,0.022602278363092212,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005052083333333335,205.74734012249763,81369,6.16127760252366e-08,1.0026739944794953,0.0,8.749014195583596e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,5072,25.36,12598024744.10782,3936882.732533694,5072.0,5193728.0,0.04952458425708272,0.00017334867870777426,-0.0008065060554731662,0.03875000000000001,0.060805217448643756,0.0,0.0003803267656491728,0.0238522783630922,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005052083333333335,205.74734012249763,81369,6.16127760252366e-08,1.0026739944794953,0.0,8.749014195583596e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,5131,25.655,12744571167.590147,3982678.489871921,5131.0,5254144.0,0.09741774531015106,0.0023176640677980975,0.0013366368245512072,0.065,0.06576826924807966,0.0,3.770527764923462e-05,0.007724758708793661,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00493114406779661,151.59130333251358,82300,6.090430715260183e-08,1.0024848957318262,0.0,8.709315922822061e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,5131,25.655,12744571167.590147,3982678.489871921,5131.0,5254144.0,0.08601556168138622,0.0013354721855836083,0.0003548883428688976,0.04499999999999993,0.05936634342251457,0.0,3.6470226229788844e-05,0.0073977216369077725,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00493114406779661,151.59130333251358,82300,6.090430715260183e-08,1.0024848957318262,0.0,8.709315922822061e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,5131,25.655,12744571167.590147,3982678.489871921,5131.0,5254144.0,0.03951568633867904,0.00011142708040146054,-0.0008760233466454936,0.029999999999999985,0.062099121830715864,0.0,0.0004022590780255249,0.02477524129120634,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00493114406779661,151.59130333251358,82300,6.090430715260183e-08,1.0024848957318262,0.0,8.709315922822061e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,5131,25.655,12744571167.590147,3982678.489871921,5131.0,5254144.0,0.06018924986642682,0.0004168224179580404,-0.0005616693643687443,0.0325,0.05923569942779361,0.0,8.720845913285074e-05,0.011352278363092189,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00493114406779661,151.59130333251358,82300,6.090430715260183e-08,1.0024848957318262,0.0,8.709315922822061e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,5191,25.955000000000002,12893601428.758615,4029250.4464870673,5191.0,5315584.0,0.08109066179251283,0.0013060875125485705,0.0003403253955274188,0.040000000000000036,0.05845658710092261,0.0,0.0003199788423796073,0.024077037071885826,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005062500000000001,197.01667694067478,83272,6.02003467539973e-08,1.0026006549797726,0.0,8.729050279329608e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,5191,25.955000000000002,12893601428.758615,4029250.4464870673,5191.0,5315584.0,0.10465992521080698,0.002710240903551653,0.0017275909620695362,0.05874999999999997,0.06596828115813302,0.0,0.00016843946691243367,0.014897721636907807,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005062500000000001,197.01667694067478,83272,6.02003467539973e-08,1.0026006549797726,0.0,8.729050279329608e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,5191,25.955000000000002,12893601428.758615,4029250.4464870673,5191.0,5315584.0,0.0389586098347197,6.972366496471594e-05,-0.0009119031177933223,0.024999999999999994,0.06530397974659286,0.0,0.00029192823805094777,0.02102524129120631,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005062500000000001,197.01667694067478,83272,6.02003467539973e-08,1.0026006549797726,0.0,8.729050279329608e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,5191,25.955000000000002,12893601428.758615,4029250.4464870673,5191.0,5315584.0,0.06230927680285971,0.0003139207207848438,-0.0006638397221420123,0.028749999999999998,0.06418964131084925,0.0,0.00029976636935064634,0.021352278363092198,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005062500000000001,197.01667694067478,83272,6.02003467539973e-08,1.0026006549797726,0.0,8.729050279329608e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,5250,26.25,13040147852.240942,4075046.2038252945,5250.0,5376000.0,0.059916696407058344,0.00032635133656566673,-0.0006490211073580943,0.03125,0.06157842599819552,0.0,0.0004016969587574328,0.023852278363092227,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004703389830508476,196.06140170098664,84160,5.952380952380952e-08,1.0019047619047619,0.0,8.80952380952381e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,5250,26.25,13040147852.240942,4075046.2038252945,5250.0,5376000.0,0.10496164370227515,0.003064323018988846,0.002089063336718211,0.057499999999999996,0.057667023672354656,0.0,0.00033514096613770634,0.022397721636907814,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004703389830508476,196.06140170098664,84160,5.952380952380952e-08,1.0019047619047619,0.0,8.80952380952381e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,5250,26.25,13040147852.240942,4075046.2038252945,5250.0,5376000.0,0.05281459594378434,0.00034293336850821365,-0.0006287040500330132,0.025000000000000022,0.05800088926857416,0.0,0.00041636334102662306,0.025102278363092215,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004703389830508476,196.06140170098664,84160,5.952380952380952e-08,1.0019047619047619,0.0,8.80952380952381e-06,0.0
