epsilon,method,metric,estimator,seed,observed_mixing_time,censored,accepted,acceptance_reason,n_fit,window_start,window_end,window_initial_value,window_final_value,slope_log_chi2,slope_standard_error,lambda_eff,log_R2,residual_RMSE_log,predicted_threshold_time,noise_cutoff,upper_window_cutoff,predicted_to_observed_ratio
0.07,Langevin,KDE_chi2,seed,0,89.49226102497835,False,True,accepted,44,31.58550389116883,88.17619836284632,0.5149229326666964,0.2021614250992828,-0.018531720995000587,0.00048282052739076844,0.009265860497500293,0.9722807842281774,0.05229218644056571,86.74689512873285,0.12350932063383888,0.5630509515379718,
0.07,Langevin,KDE_chi2,seed,1,90.80832368711039,False,True,accepted,44,28.95337856690476,85.54407303858225,0.5505242579335465,0.19579476292013767,-0.01863374404229186,0.000356453819580412,0.00931687202114593,0.9848632884909756,0.03860595921984213,87.40053153555469,0.12350932063383888,0.5633229992906068,
0.07,Langevin,KDE_chi2,seed,2,90.80832368711039,False,True,accepted,46,30.269441229036797,89.49226102497835,0.544552191856093,0.18803727647135662,-0.018297330719584125,0.0003013520083072415,0.009148665359792063,0.9882056848335204,0.03492541370046804,89.19508863997733,0.12350932063383888,0.5633284382879442,
0.07,Langevin,KDE_chi2,seed,3,94.7565116735065,False,True,accepted,43,28.95337856690476,84.22801037645021,0.5515899414283629,0.21243735254645643,-0.019456917733098517,0.0003719489351327084,0.009728458866549258,0.9852380547952471,0.03889664797683374,85.02717162124493,0.12350932063383888,0.5628127060769287,
0.07,Langevin,KDE_chi2,seed,4,94.7565116735065,False,True,accepted,45,27.637315904772727,85.54407303858225,0.5586803514570078,0.19180322968765878,-0.018790944090767592,0.00033807821727297106,0.009395472045383796,0.9862721537789708,0.03789157141715255,86.37815139140302,0.12350932063383888,0.563444589400679,
0.07,Langevin,KDE_chi2,seed,5,92.12438634924243,False,True,accepted,46,31.58550389116883,90.80832368711039,0.534427639170532,0.18758518510152206,-0.017628301963292035,0.0003225605897095269,0.008814150981646018,0.9854821242889379,0.03738339791512665,91.68287521190211,0.12350932063383888,0.5615006927884274,
0.07,Langevin,KDE_chi2,seed,6,90.80832368711039,False,True,accepted,41,28.95337856690476,81.59588505218615,0.5626562473622856,0.21931267888899322,-0.018794947629389044,0.0005172657071060425,0.009397473814694522,0.9713076223501459,0.050302153307764635,88.059004102698,0.12350932063383888,0.5639773819617744,
0.07,Langevin,KDE_chi2,seed,7,90.80832368711039,False,True,accepted,42,28.95337856690476,82.91194771431817,0.5549778648490287,0.21350942664201625,-0.0188850840274469,0.00043436516084529236,0.00944254201372345,0.9792776988121503,0.043822493093911494,87.04930740438603,0.12350932063383888,0.5624135203291529,
0.07,Langevin,bin_chi2_M120,seed,0,96.07257433563852,False,True,accepted,61,13.160626621320347,92.12438634924243,0.7865466666666667,0.15205333333333332,-0.02109465803365541,0.00021502736840975188,0.010547329016827705,0.9939068733330233,0.03827164773499488,94.98274622998298,0.05085279999999998,0.8,
0.07,Langevin,bin_chi2_M120,seed,1,100.02076232203463,False,True,accepted,62,14.47668928345238,94.7565116735065,0.7679533333333335,0.16162666666666664,-0.020914332021091612,0.00022736545796901906,0.010457166010545806,0.992958851923462,0.041478328656533635,95.8604285817845,0.05085279999999998,0.8,
0.07,Langevin,bin_chi2_M120,seed,2,98.7046996599026,False,True,accepted,64,11.844563959188312,94.7565116735065,0.7961400000000001,0.14189333333333332,-0.021101019258499824,0.00021126865209369084,0.010550509629249912,0.9938231924222086,0.04044304105203498,94.21653878533081,0.05085279999999998,0.8,
0.07,Langevin,bin_chi2_M120,seed,3,94.7565116735065,False,True,accepted,62,13.160626621320347,93.44044901137445,0.7858800000000001,0.1406133333333333,-0.0212251738346838,0.00023796264540941294,0.0106125869173419,0.9925148017458614,0.043411575805920075,94.4396634784693,0.05085279999999998,0.8,
0.07,Langevin,bin_chi2_M120,seed,4,97.38863699777056,False,True,accepted,58,14.47668928345238,89.49226102497835,0.7830600000000002,0.15811333333333333,-0.02127545198488372,0.0002864665529765794,0.01063772599244186,0.9899494162910574,0.047229931357263284,95.39468341214896,0.05085279999999998,0.8,
0.07,Langevin,bin_chi2_M120,seed,5,94.7565116735065,False,True,accepted,62,13.160626621320347,93.44044901137445,0.79398,0.14362666666666668,-0.021250641362880622,0.00021175834132990777,0.010625320681440311,0.9940774539869743,0.03863111906225075,94.8247900585252,0.05085279999999998,0.8,
0.07,Langevin,bin_chi2_M120,seed,6,97.38863699777056,False,True,accepted,62,11.844563959188312,92.12438634924243,0.7960800000000001,0.14553333333333335,-0.02103644092808316,0.00021635910079637099,0.01051822046404158,0.9936931954591537,0.03947043658622408,94.46582421131282,0.05085279999999998,0.8,
0.07,Langevin,bin_chi2_M120,seed,7,100.02076232203463,False,True,accepted,60,13.160626621320347,90.80832368711039,0.7993600000000001,0.16914,-0.02092060418862196,0.0001925311104907353,0.01046030209431098,0.9951117519622442,0.03341887153425032,96.43589769763865,0.05085279999999998,0.8,
0.07,Langevin,bin_chi2_M40,seed,0,135.55445419959958,False,True,accepted,88,13.160626621320347,127.65807822680736,0.7626822222222223,0.07038222222222223,-0.02178201243458005,0.00018880629062288995,0.010891006217290024,0.9935799532818115,0.05853373811708091,129.88523621871138,0.02163355555555554,0.8,
0.07,Langevin,bin_chi2_M40,seed,1,135.55445419959958,False,True,accepted,88,13.160626621320347,127.65807822680736,0.7731777777777777,0.06369777777777777,-0.02203379159344617,0.00018465704182877554,0.011016895796723086,0.9939960593962824,0.05724738774445269,129.17172862665637,0.02163355555555554,0.8,
0.07,Langevin,bin_chi2_M40,seed,2,131.60626621320347,False,True,accepted,86,11.844563959188312,123.70989024041126,0.7765222222222221,0.06256222222222223,-0.022284543973430652,0.00015585674262052834,0.011142271986715326,0.9959079383464966,0.04666811640559654,126.74396245953592,0.02163355555555554,0.8,
0.07,Langevin,bin_chi2_M40,seed,3,126.34201556467532,False,True,accepted,86,13.160626621320347,125.02595290254328,0.76268,0.0660911111111111,-0.022101307270946443,0.000181498200845722,0.011050653635473221,0.9943670649851052,0.05434592704851552,128.1987984726484,0.02163355555555554,0.8,
0.07,Langevin,bin_chi2_M40,seed,4,134.23839153746752,False,True,accepted,90,11.844563959188312,128.9741408889394,0.7823355555555556,0.06108888888888888,-0.021789385163488342,0.00016789516716038874,0.010894692581744171,0.9948023633122061,0.05384943807225173,129.69732419977504,0.02163355555555554,0.8,
0.07,Langevin,bin_chi2_M40,seed,5,131.60626621320347,False,True,accepted,85,11.844563959188312,122.39382757827921,0.7860666666666667,0.07174222222222221,-0.02197850245209209,0.0001995698009673122,0.010989251226046045,0.9932031197158482,0.058709540862448575,128.8997204631508,0.02163355555555554,0.8,
0.07,Langevin,bin_chi2_M40,seed,6,132.9223288753355,False,True,accepted,89,11.844563959188312,127.65807822680736,0.7932844444444445,0.06039333333333333,-0.02190999993902062,0.0001834797646312592,0.01095499996951031,0.9939358601497287,0.057862385767634625,129.68287050470545,0.02163355555555554,0.8,
0.07,Langevin,bin_chi2_M40,seed,7,135.55445419959958,False,True,accepted,85,13.160626621320347,123.70989024041126,0.7630399999999999,0.06860222222222222,-0.02192065759547034,0.0001618127746700512,0.01096032879773517,0.9954976754710673,0.04760216054989985,129.1683641288525,0.02163355555555554,0.8,
0.07,Langevin,bin_chi2_M80,seed,0,107.91713829482684,False,True,accepted,72,13.160626621320347,106.6010756326948,0.7821377777777778,0.11177777777777775,-0.021827701674884264,0.0001613731146305942,0.010913850837442132,0.9961885875726141,0.03692808193117539,107.39229407266312,0.03723422222222222,0.8,
0.07,Langevin,bin_chi2_M80,seed,1,111.86532628122293,False,True,accepted,72,11.844563959188312,105.28501297056278,0.7897911111111111,0.10215555555555554,-0.021725731677255694,0.00020294787221094982,0.010862865838627847,0.9939288144951492,0.04644190991739597,106.96671399279369,0.03723422222222222,0.8,
0.07,Langevin,bin_chi2_M80,seed,2,107.91713829482684,False,True,accepted,72,13.160626621320347,106.6010756326948,0.7883333333333332,0.10402666666666666,-0.021655696212933753,0.00020292443169127886,0.010827848106466876,0.9938911251451737,0.0464365458675485,108.50509423703572,0.03723422222222222,0.8,
0.07,Langevin,bin_chi2_M80,seed,3,111.86532628122293,False,True,accepted,70,13.160626621320347,103.96895030843073,0.7795511111111111,0.10473333333333332,-0.021736740714433694,0.00021348760103685234,0.010868370357216847,0.9934833265393778,0.046813032815351055,107.634223028236,0.03723422222222222,0.8,
0.07,Langevin,bin_chi2_M80,seed,4,109.23320095695887,False,True,accepted,73,13.160626621320347,107.91713829482684,0.7752444444444444,0.10845333333333333,-0.021850276544552964,0.00016461316518802998,0.010925138272276482,0.9959864651275641,0.03846465070768973,106.88979300709842,0.03723422222222222,0.8,
0.07,Langevin,bin_chi2_M80,seed,5,111.86532628122293,False,True,accepted,75,13.160626621320347,110.54926361909091,0.7631822222222222,0.10110222222222222,-0.02123738007503185,0.00016416732014026372,0.010618690037515924,0.9956568574087694,0.039962876405150526,108.8563590026437,0.03723422222222222,0.8,
0.07,Langevin,bin_chi2_M80,seed,6,113.18138894335497,False,True,accepted,71,13.160626621320347,105.28501297056278,0.7609733333333333,0.1091911111111111,-0.021946174649213394,0.00017518446757391442,0.010973087324606697,0.9956225885948137,0.039248345697223214,105.6336048093641,0.03723422222222222,0.8,
0.07,Langevin,bin_chi2_M80,seed,7,111.86532628122293,False,True,accepted,70,13.160626621320347,103.96895030843073,0.7857644444444445,0.11143555555555555,-0.02175873461696297,0.00015994384439253575,0.010879367308481484,0.9963391335019902,0.0350720903686987,107.90358428009391,0.03723422222222222,0.8,
0.08,LSC-CP,KDE_chi2,seed,0,1.16,False,True,accepted,22,0.28,1.12,0.6003792141697443,0.15002558813016786,-1.6428108155275927,0.04274836101312749,0.8214054077637963,0.9866386011461923,0.04851515239252143,1.1849773276149485,0.0905036181503246,0.6039369892544115,
0.08,LSC-CP,KDE_chi2,seed,1,1.2,False,True,accepted,22,0.32,1.16,0.5576426829451023,0.13943709527551013,-1.7399976257565075,0.044171732695701044,0.8699988128782538,0.9872749449248802,0.05013053816298523,1.1319916059839052,0.0905036181503246,0.6029067623378508,
0.08,LSC-CP,KDE_chi2,seed,2,1.2,False,True,accepted,21,0.28,1.08,0.6032828526570444,0.14389871298132179,-1.7429525251683515,0.02771927101702451,0.8714762625841758,0.9952174000496402,0.02926538970770657,1.1357497713493412,0.0905036181503246,0.6035672373952883,
0.08,LSC-CP,KDE_chi2,seed,3,1.16,False,True,accepted,22,0.28,1.12,0.5766623452168412,0.15237272057771464,-1.6738633821114488,0.03402894039488463,0.8369316910557244,0.9918019270567264,0.03861947428830967,1.1441099284644145,0.0905036181503246,0.6051566463127613,
0.08,LSC-CP,KDE_chi2,seed,4,1.16,False,True,accepted,22,0.28,1.12,0.6038027706876958,0.1377051254036375,-1.718462973941221,0.028100381015879628,0.8592314869706105,0.9946806602695669,0.03189114705133761,1.1484462168036877,0.0905036181503246,0.6058391530860333,
0.08,LSC-CP,KDE_chi2,seed,5,1.2,False,True,accepted,23,0.28,1.16,0.58146800990942,0.14296571320805584,-1.6740042983238737,0.03508061176589777,0.8370021491619368,0.9908619480136017,0.04265433105151321,1.1489947936645453,0.0905036181503246,0.604308176780038,
0.08,LSC-CP,KDE_chi2,seed,6,1.16,False,True,accepted,22,0.28,1.12,0.5864258838368224,0.15197503759118502,-1.6150876507243477,0.044673056628290284,0.8075438253621738,0.984929273583317,0.05069949113360593,1.185951668694719,0.0905036181503246,0.6059151042011575,
0.08,LSC-CP,KDE_chi2,seed,7,1.2,False,True,accepted,21,0.28,1.08,0.5985616514729891,0.1455831200240751,-1.7069266114772537,0.039766369862669716,0.8534633057386268,0.9897929520591633,0.04198444867388693,1.1492081909791505,0.0905036181503246,0.6037627251098079,
0.08,LSC-CP,bin_chi2_M120,seed,0,1.08,False,True,accepted,20,0.28,1.04,0.7430266666666667,0.1574733333333333,-2.0924183119325277,0.04490663467710575,1.0462091559662638,0.9917773709941072,0.04394430282176359,1.0776844316836098,0.04963546666666666,0.8,
0.08,LSC-CP,bin_chi2_M120,seed,1,1.16,False,True,accepted,22,0.28,1.12,0.7101,0.14886666666666665,-1.9460169029254888,0.05194670870237257,0.9730084514627444,0.9859489978036402,0.058954365249502816,1.1144035347985444,0.04963546666666666,0.8,
0.08,LSC-CP,bin_chi2_M120,seed,2,1.12,False,True,accepted,21,0.28,1.08,0.7643266666666668,0.14545333333333332,-2.01625401736887,0.040344252366395994,1.008127008684435,0.9924502046629614,0.04259456416597284,1.1218348257326403,0.04963546666666666,0.8,
0.08,LSC-CP,bin_chi2_M120,seed,3,1.12,False,True,accepted,21,0.28,1.08,0.7335,0.14285333333333333,-2.120561828532728,0.035556119458695315,1.060280914266364,0.994686670692065,0.03753935995695551,1.0610124433484165,0.04963546666666666,0.8,
0.08,LSC-CP,bin_chi2_M120,seed,4,1.16,False,True,accepted,22,0.28,1.12,0.7206600000000001,0.14189333333333334,-1.942900583644143,0.040931477028397896,0.9714502918220715,0.9912015605714417,0.04645316916533714,1.1233396180837514,0.04963546666666666,0.8,
0.08,LSC-CP,bin_chi2_M120,seed,5,1.12,False,True,accepted,21,0.28,1.08,0.7345466666666667,0.14807333333333333,-2.0498229267030856,0.03533613640914505,1.0249114633515428,0.9943854648971178,0.037307106746897266,1.0886606334027136,0.04963546666666666,0.8,
0.08,LSC-CP,bin_chi2_M120,seed,6,1.12,False,True,accepted,21,0.28,1.08,0.7373933333333333,0.15672,-1.981202136888991,0.05045198928804151,0.9906010684444955,0.9878287750821373,0.053266087955081615,1.1186216587596363,0.04963546666666666,0.8,
0.08,LSC-CP,bin_chi2_M120,seed,7,1.12,False,True,accepted,19,0.28,1.0,0.7585266666666668,0.1620933333333333,-2.1596505382613254,0.052615585294630354,1.0798252691306627,0.9900103447224191,0.047529088459295765,1.062411553505306,0.04963546666666666,0.8,
0.08,LSC-CP,bin_chi2_M40,seed,0,1.52,False,True,accepted,31,0.28,1.48,0.6995711111111111,0.0664711111111111,-2.0557648920407616,0.030506324912841862,1.0278824460203808,0.9936544935231365,0.05877516747029647,1.474748921017924,0.01736031111111111,0.8,
0.08,LSC-CP,bin_chi2_M40,seed,1,1.56,False,True,accepted,31,0.24,1.44,0.7886466666666666,0.06509333333333334,-2.092804948264813,0.03062617076599146,1.0464024741324065,0.993827841792093,0.05900606909838877,1.4708714370186453,0.01736031111111111,0.8,
0.08,LSC-CP,bin_chi2_M40,seed,2,1.52,False,True,accepted,31,0.28,1.48,0.7131755555555555,0.061891111111111105,-2.0607135686846103,0.02843888079938006,1.0303567843423052,0.9945071763039154,0.05479191565771764,1.481226160916871,0.01736031111111111,0.8,
0.08,LSC-CP,bin_chi2_M40,seed,3,1.48,False,True,accepted,30,0.28,1.44,0.7109333333333333,0.07571333333333333,-2.060551600730022,0.034024792566769824,1.030275800365011,0.9924233194826665,0.06233381619407697,1.4797923748467932,0.01736031111111111,0.8,
0.08,LSC-CP,bin_chi2_M40,seed,4,1.52,False,True,accepted,31,0.28,1.48,0.7257666666666667,0.06203777777777777,-2.0387300881100208,0.035091047368338554,1.0193650440550104,0.9914816423108033,0.06760834652075667,1.5027631404994175,0.01736031111111111,0.8,
0.08,LSC-CP,bin_chi2_M40,seed,5,1.44,False,True,accepted,29,0.28,1.4000000000000001,0.729211111111111,0.07102666666666665,-2.0676459853812377,0.03409396220973793,1.0338229926906188,0.9927123122191693,0.05928821413819892,1.4879527808550232,0.01736031111111111,0.8,
0.08,LSC-CP,bin_chi2_M40,seed,6,1.52,False,True,accepted,31,0.28,1.48,0.7323577777777777,0.06074888888888889,-2.064182334191632,0.032257612399563367,1.032091167095816,0.9929676348080334,0.06214929449525846,1.4920656970776183,0.01736031111111111,0.8,
0.08,LSC-CP,bin_chi2_M40,seed,7,1.48,False,True,accepted,30,0.28,1.44,0.7182466666666666,0.0633711111111111,-2.0604149579157536,0.03756272311163117,1.0302074789578768,0.9907798087698307,0.06881534615074099,1.4848390957266648,0.01736031111111111,0.8,
0.08,LSC-CP,bin_chi2_M80,seed,0,1.28,False,True,accepted,25,0.28,1.24,0.7355377777777777,0.10183555555555554,-2.018677548369549,0.04336174006935957,1.0093387741847746,0.9894991905659071,0.05998356628549354,1.2684846233822977,0.037972355555555545,0.8,
0.08,LSC-CP,bin_chi2_M80,seed,1,1.24,False,True,accepted,24,0.28,1.2,0.74976,0.10017333333333331,-2.056481826044777,0.03451048334082219,1.0282409130223884,0.9938426668740112,0.04481936229544421,1.2596259533233898,0.037972355555555545,0.8,
0.08,LSC-CP,bin_chi2_M80,seed,2,1.2,False,True,accepted,23,0.28,1.16,0.7383155555555556,0.11686222222222223,-2.0962363720752255,0.03567870554579111,1.0481181860376128,0.9939532373519362,0.04338155012789833,1.2337097800185863,0.037972355555555545,0.8,
0.08,LSC-CP,bin_chi2_M80,seed,3,1.2,False,True,accepted,23,0.28,1.16,0.7293955555555556,0.13262666666666667,-2.031482959091104,0.04397970361028597,1.015741479545552,0.9902536061641691,0.053474689947231036,1.258125851456168,0.037972355555555545,0.8,
0.08,LSC-CP,bin_chi2_M80,seed,4,1.28,False,True,accepted,25,0.28,1.24,0.7341511111111111,0.10529777777777777,-2.037699280356804,0.0325329102089303,1.018849640178402,0.994171526829541,0.04500372846790606,1.258331157155192,0.037972355555555545,0.8,
0.08,LSC-CP,bin_chi2_M80,seed,5,1.32,False,True,accepted,26,0.28,1.28,0.7336622222222222,0.10084,-2.0248836664811396,0.03782442124043111,1.0124418332405698,0.9916951108043757,0.055590319113087705,1.264194095684846,0.037972355555555545,0.8,
0.08,LSC-CP,bin_chi2_M80,seed,6,1.24,False,True,accepted,24,0.28,1.2,0.7405777777777778,0.12061333333333332,-2.0758323005286106,0.04890282640972412,1.0379161502643053,0.98793754897077,0.06351094745566738,1.2445579153143933,0.037972355555555545,0.8,
0.08,LSC-CP,bin_chi2_M80,seed,7,1.32,False,True,accepted,23,0.28,1.16,0.7513288888888888,0.12297333333333332,-2.016162169554336,0.04109754529577364,1.008081084777168,0.9913497819985351,0.0499702888350022,1.2802535187743154,0.037972355555555545,0.8,
0.08,Langevin,KDE_chi2,seed,0,65.79278552472329,False,True,accepted,55,16.02644775602234,61.57529927313846,0.5999544119171296,0.1469290163760098,-0.030520390812064695,0.0004199920368841052,0.015260195406032347,0.9900633320503427,0.04094142292568546,64.71516684108387,0.0905036181503246,0.6043272577483176,
0.08,Langevin,KDE_chi2,seed,1,68.32327727567419,False,True,accepted,57,16.869945006339304,64.10579102408936,0.588353969563596,0.15039664543393594,-0.02982174081652963,0.0004731506982180452,0.014910870408264816,0.9863439821266163,0.048694721745395145,66.04460007678766,0.0905036181503246,0.602704075255504,
