epsilon,replicate,metric,bias_floor_value,N_particles
0.35,13,KDE_chi2,0.006053050267716423,6000
0.35,13,well_TV,0.0016666666666667052,6000
0.35,13,CDF_sup,0.010708333333333347,6000
0.35,13,W1,0.010331693120988084,6000
0.35,13,bin_chi2_M40,0.005144444444444443,6000
0.35,13,bin_chi2_M80,0.008555555555555554,6000
0.35,13,bin_chi2_M120,0.02210666666666667,6000
0.35,14,KDE_chi2,0.004297931645996773,6000
0.35,14,well_TV,0.01100000000000001,6000
0.35,14,CDF_sup,0.016999999999999963,6000
0.35,14,W1,0.026035455635158425,6000
0.35,14,bin_chi2_M40,0.0064955555555555565,6000
0.35,14,bin_chi2_M80,0.010306666666666669,6000
0.35,14,bin_chi2_M120,0.02344,6000
0.35,15,KDE_chi2,0.003614394001983865,6000
0.35,15,well_TV,0.005333333333333412,6000
0.35,15,CDF_sup,0.01045833333333333,6000
0.35,15,W1,0.015904674517005293,6000
0.35,15,bin_chi2_M40,0.007595555555555556,6000
0.35,15,bin_chi2_M80,0.011644444444444443,6000
0.35,15,bin_chi2_M120,0.02044666666666667,6000
0.35,16,KDE_chi2,0.0038725442040736446,6000
0.35,16,well_TV,0.0040000000000000036,6000
0.35,16,CDF_sup,0.010541666666666696,6000
0.35,16,W1,0.015694613345031243,6000
0.35,16,bin_chi2_M40,0.007184444444444444,6000
0.35,16,bin_chi2_M80,0.011626666666666667,6000
0.35,16,bin_chi2_M120,0.020313333333333333,6000
0.35,17,KDE_chi2,0.003970590192734264,6000
0.35,17,well_TV,0.008166666666666655,6000
0.35,17,CDF_sup,0.013333333333333353,6000
0.35,17,W1,0.018985906082135746,6000
0.35,17,bin_chi2_M40,0.006171111111111111,6000
0.35,17,bin_chi2_M80,0.013266666666666666,6000
0.35,17,bin_chi2_M120,0.022133333333333335,6000
0.35,18,KDE_chi2,0.0031774641125802677,6000
0.35,18,well_TV,0.010499999999999954,6000
0.35,18,CDF_sup,0.01533333333333332,6000
0.35,18,W1,0.02111709690799728,6000
0.35,18,bin_chi2_M40,0.010297777777777777,6000
0.35,18,bin_chi2_M80,0.01186222222222222,6000
0.35,18,bin_chi2_M120,0.020880000000000003,6000
0.35,19,KDE_chi2,0.0037274108086236286,6000
0.35,19,well_TV,0.001333333333333353,6000
0.35,19,CDF_sup,0.008916666666666634,6000
0.35,19,W1,0.006559167198273529,6000
0.35,19,bin_chi2_M40,0.0063977777777777765,6000
0.35,19,bin_chi2_M80,0.01095111111111111,6000
0.35,19,bin_chi2_M120,0.019993333333333335,6000
0.35,20,KDE_chi2,0.0051186507406044395,6000
0.35,20,well_TV,0.001333333333333353,6000
0.35,20,CDF_sup,0.012375000000000006,6000
0.35,20,W1,0.01084323901339728,6000
0.35,20,bin_chi2_M40,0.01112,6000
0.35,20,bin_chi2_M80,0.010862222222222223,6000
0.35,20,bin_chi2_M120,0.015439999999999999,6000
0.35,21,KDE_chi2,0.0024717338431076534,6000
0.35,21,well_TV,0.005500000000000005,6000
0.35,21,CDF_sup,0.012083333333333352,6000
0.35,21,W1,0.016463468139531243,6000
0.35,21,bin_chi2_M40,0.005695555555555555,6000
0.35,21,bin_chi2_M80,0.01542222222222222,6000
0.35,21,bin_chi2_M120,0.02188,6000
0.35,22,KDE_chi2,0.0027090280046166504,6000
0.35,22,well_TV,0.010166666666666657,6000
0.35,22,CDF_sup,0.012125000000000025,6000
0.35,22,W1,0.019819965286651177,6000
0.35,22,bin_chi2_M40,0.005868888888888889,6000
0.35,22,bin_chi2_M80,0.010235555555555555,6000
0.35,22,bin_chi2_M120,0.01506,6000
0.35,23,KDE_chi2,0.003003228251327521,6000
0.35,23,well_TV,0.0014999999999999458,6000
0.35,23,CDF_sup,0.006458333333333318,6000
0.35,23,W1,0.007029811430465834,6000
0.35,23,bin_chi2_M40,0.005002222222222223,6000
0.35,23,bin_chi2_M80,0.016702222222222222,6000
0.35,23,bin_chi2_M120,0.017166666666666667,6000
0.35,24,KDE_chi2,0.0018508558792960173,6000
0.35,24,well_TV,0.00550000000000006,6000
0.35,24,CDF_sup,0.014166666666666649,6000
0.35,24,W1,0.01850509502166807,6000
0.35,24,bin_chi2_M40,0.0070799999999999995,6000
0.35,24,bin_chi2_M80,0.008999999999999998,6000
0.35,24,bin_chi2_M120,0.01702666666666667,6000
0.35,25,KDE_chi2,0.004390499029939739,6000
0.35,25,well_TV,0.007500000000000007,6000
0.35,25,CDF_sup,0.012541666666666703,6000
0.35,25,W1,0.020033829228957724,6000
0.35,25,bin_chi2_M40,0.007197777777777779,6000
0.35,25,bin_chi2_M80,0.016586666666666666,6000
0.35,25,bin_chi2_M120,0.01763333333333333,6000
0.35,26,KDE_chi2,0.0035830743987851675,6000
0.35,26,well_TV,0.011333333333333417,6000
0.35,26,CDF_sup,0.012541666666666645,6000
0.35,26,W1,0.021385572402005105,6000
0.35,26,bin_chi2_M40,0.005882222222222223,6000
0.35,26,bin_chi2_M80,0.01436,6000
0.35,26,bin_chi2_M120,0.022366666666666667,6000
0.35,27,KDE_chi2,0.0050633870618044625,6000
0.35,27,well_TV,0.009500000000000064,6000
0.35,27,CDF_sup,0.015166666666666656,6000
0.35,27,W1,0.019937222452586528,6000
0.35,27,bin_chi2_M40,0.004713333333333333,6000
0.35,27,bin_chi2_M80,0.015088888888888888,6000
0.35,27,bin_chi2_M120,0.02352,6000
0.35,28,KDE_chi2,0.003841027183952972,6000
0.35,28,well_TV,0.010499999999999954,6000
0.35,28,CDF_sup,0.017208333333333353,6000
0.35,28,W1,0.0278117692977825,6000
0.35,28,bin_chi2_M40,0.003526666666666666,6000
0.35,28,bin_chi2_M80,0.011937777777777776,6000
0.35,28,bin_chi2_M120,0.019719999999999998,6000
0.35,29,KDE_chi2,0.0030724805440718117,6000
0.35,29,well_TV,0.0016666666666667052,6000
0.35,29,CDF_sup,0.008666666666666639,6000
0.35,29,W1,0.009783643546812383,6000
0.35,29,bin_chi2_M40,0.0037399999999999985,6000
0.35,29,bin_chi2_M80,0.011022222222222221,6000
0.35,29,bin_chi2_M120,0.017486666666666664,6000
0.35,30,KDE_chi2,0.0046930192605306115,6000
0.35,30,well_TV,0.007333333333333303,6000
0.35,30,CDF_sup,0.014875000000000006,6000
0.35,30,W1,0.02351436370177747,6000
0.35,30,bin_chi2_M40,0.005964444444444442,6000
0.35,30,bin_chi2_M80,0.011013333333333333,6000
0.35,30,bin_chi2_M120,0.01976,6000
0.35,31,KDE_chi2,0.003943505263198368,6000
0.35,31,well_TV,0.0035000000000000586,6000
0.35,31,CDF_sup,0.009208333333333325,6000
0.35,31,W1,0.00940340519602308,6000
0.35,31,bin_chi2_M40,0.008208888888888889,6000
0.35,31,bin_chi2_M80,0.011457777777777777,6000
0.35,31,bin_chi2_M120,0.02069333333333333,6000
0.35,32,KDE_chi2,0.003495151427623986,6000
0.35,32,well_TV,0.0063333333333333575,6000
0.35,32,CDF_sup,0.009333333333333365,6000
0.35,32,W1,0.01671432471763952,6000
0.35,32,bin_chi2_M40,0.007048888888888889,6000
0.35,32,bin_chi2_M80,0.011253333333333334,6000
0.35,32,bin_chi2_M120,0.01676,6000
0.35,33,KDE_chi2,0.003459722908328189,6000
0.35,33,well_TV,0.0026666666666666505,6000
0.35,33,CDF_sup,0.014333333333333344,6000
0.35,33,W1,0.011591595104816728,6000
0.35,33,bin_chi2_M40,0.004944444444444442,6000
0.35,33,bin_chi2_M80,0.011724444444444444,6000
0.35,33,bin_chi2_M120,0.01986,6000
0.35,34,KDE_chi2,0.0036953652687304024,6000
0.35,34,well_TV,0.0018333333333333535,6000
0.35,34,CDF_sup,0.009208333333333372,6000
0.35,34,W1,0.008540531432336854,6000
0.35,34,bin_chi2_M40,0.0063511111111111095,6000
0.35,34,bin_chi2_M80,0.01275111111111111,6000
0.35,34,bin_chi2_M120,0.01842,6000
0.35,35,KDE_chi2,0.00401976828127369,6000
0.35,35,well_TV,0.0034999999999999476,6000
0.35,35,CDF_sup,0.007125000000000013,6000
0.35,35,W1,0.005462300983088828,6000
0.35,35,bin_chi2_M40,0.004224444444444444,6000
0.35,35,bin_chi2_M80,0.013128888888888888,6000
0.35,35,bin_chi2_M120,0.028153333333333336,6000
0.35,36,KDE_chi2,0.0024499141736560146,6000
0.35,36,well_TV,0.0025000000000000022,6000
0.35,36,CDF_sup,0.007708333333333319,6000
0.35,36,W1,0.006786031854138921,6000
0.35,36,bin_chi2_M40,0.006584444444444445,6000
0.35,36,bin_chi2_M80,0.013155555555555556,6000
0.35,36,bin_chi2_M120,0.022233333333333334,6000
0.35,37,KDE_chi2,0.0033218553639668604,6000
0.35,37,well_TV,0.0010000000000000009,6000
0.35,37,CDF_sup,0.00724999999999997,6000
0.35,37,W1,0.0074619253908803015,6000
0.35,37,bin_chi2_M40,0.006042222222222224,6000
0.35,37,bin_chi2_M80,0.015395555555555553,6000
0.35,37,bin_chi2_M120,0.0207,6000
0.35,38,KDE_chi2,0.002728726015496531,6000
0.35,38,well_TV,0.0006666666666665932,6000
0.35,38,CDF_sup,0.00812499999999998,6000
0.35,38,W1,0.007824953067494485,6000
0.35,38,bin_chi2_M40,0.004393333333333333,6000
0.35,38,bin_chi2_M80,0.014555555555555554,6000
0.35,38,bin_chi2_M120,0.018046666666666666,6000
0.35,39,KDE_chi2,0.0014552894759879047,6000
0.35,39,well_TV,0.0038333333333333552,6000
0.35,39,CDF_sup,0.007208333333333367,6000
0.35,39,W1,0.008132504420432791,6000
0.35,39,bin_chi2_M40,0.005202222222222221,6000
0.35,39,bin_chi2_M80,0.014644444444444443,6000
0.35,39,bin_chi2_M120,0.019999999999999997,6000
0.35,40,KDE_chi2,0.0034739910494606544,6000
0.35,40,well_TV,0.0024999999999999467,6000
0.35,40,CDF_sup,0.00783333333333334,6000
0.35,40,W1,0.00924218874505675,6000
0.35,40,bin_chi2_M40,0.007959999999999998,6000
0.35,40,bin_chi2_M80,0.012146666666666663,6000
0.35,40,bin_chi2_M120,0.018273333333333336,6000
0.35,41,KDE_chi2,0.003170789793187567,6000
0.35,41,well_TV,0.0030000000000000027,6000
0.35,41,CDF_sup,0.005666666666666629,6000
0.35,41,W1,0.006773508815508788,6000
0.35,41,bin_chi2_M40,0.00698,6000
0.35,41,bin_chi2_M80,0.013044444444444444,6000
0.35,41,bin_chi2_M120,0.021340000000000005,6000
0.35,42,KDE_chi2,0.003005077200573108,6000
0.35,42,well_TV,0.009000000000000008,6000
0.35,42,CDF_sup,0.010791666666666646,6000
0.35,42,W1,0.016215050182546,6000
0.35,42,bin_chi2_M40,0.006833333333333332,6000
0.35,42,bin_chi2_M80,0.015279999999999998,6000
0.35,42,bin_chi2_M120,0.020173333333333335,6000
0.35,43,KDE_chi2,0.004381517130247974,6000
0.35,43,well_TV,0.0030000000000000027,6000
0.35,43,CDF_sup,0.010291666666666695,6000
0.35,43,W1,0.013696374269441963,6000
0.35,43,bin_chi2_M40,0.0036133333333333343,6000
0.35,43,bin_chi2_M80,0.01032,6000
0.35,43,bin_chi2_M120,0.020866666666666665,6000
0.35,44,KDE_chi2,0.004740246764148268,6000
0.35,44,well_TV,0.008166666666666655,6000
0.35,44,CDF_sup,0.014083333333333297,6000
0.35,44,W1,0.01490169953198456,6000
0.35,44,bin_chi2_M40,0.007742222222222221,6000
0.35,44,bin_chi2_M80,0.014786666666666667,6000
0.35,44,bin_chi2_M120,0.017133333333333334,6000
0.35,45,KDE_chi2,0.0032944172003503006,6000
0.35,45,well_TV,0.0011666666666666492,6000
0.35,45,CDF_sup,0.008041666666666676,6000
0.35,45,W1,0.0084776907981945,6000
0.35,45,bin_chi2_M40,0.004908888888888888,6000
0.35,45,bin_chi2_M80,0.01358222222222222,6000
0.35,45,bin_chi2_M120,0.02111333333333333,6000
0.35,46,KDE_chi2,0.00381591221473682,6000
0.35,46,well_TV,0.007333333333333414,6000
0.35,46,CDF_sup,0.011708333333333303,6000
0.35,46,W1,0.012317533276224058,6000
0.35,46,bin_chi2_M40,0.004917777777777779,6000
0.35,46,bin_chi2_M80,0.010631111111111109,6000
0.35,46,bin_chi2_M120,0.019653333333333335,6000
0.35,47,KDE_chi2,0.0037489533491936746,6000
0.35,47,well_TV,0.010166666666666657,6000
0.35,47,CDF_sup,0.012125000000000021,6000
0.35,47,W1,0.012371135426612244,6000
0.35,47,bin_chi2_M40,0.005197777777777779,6000
0.35,47,bin_chi2_M80,0.011604444444444442,6000
0.35,47,bin_chi2_M120,0.01866,6000
0.35,48,KDE_chi2,0.00446410456679127,6000
0.35,48,well_TV,0.005166666666666653,6000
0.35,48,CDF_sup,0.012958333333333367,6000
0.35,48,W1,0.016463300396659532,6000
0.35,48,bin_chi2_M40,0.006664444444444443,6000
0.35,48,bin_chi2_M80,0.010888888888888889,6000
0.35,48,bin_chi2_M120,0.021533333333333335,6000
0.35,49,KDE_chi2,0.0051695965594504185,6000
0.35,49,well_TV,0.007333333333333303,6000
0.35,49,CDF_sup,0.013249999999999979,6000
0.35,49,W1,0.017555157900082878,6000
0.35,49,bin_chi2_M40,0.006186666666666666,6000
0.35,49,bin_chi2_M80,0.010804444444444446,6000
0.35,49,bin_chi2_M120,0.01736,6000
0.35,50,KDE_chi2,0.0028005419943819164,6000
0.35,50,well_TV,0.0016666666666667052,6000
0.35,50,CDF_sup,0.010124999999999983,6000
0.35,50,W1,0.00899946467640747,6000
0.35,50,bin_chi2_M40,0.005815555555555555,6000
0.35,50,bin_chi2_M80,0.012528888888888888,6000
0.35,50,bin_chi2_M120,0.021166666666666667,6000
0.35,51,KDE_chi2,0.0052359917867454,6000
0.35,51,well_TV,0.0006666666666667043,6000
0.35,51,CDF_sup,0.009541666666666632,6000
0.35,51,W1,0.008201962453770695,6000
0.35,51,bin_chi2_M40,0.006595555555555556,6000
0.35,51,bin_chi2_M80,0.01830222222222222,6000
0.35,51,bin_chi2_M120,0.018779999999999998,6000
0.35,52,KDE_chi2,0.002437030217155221,6000
0.35,52,well_TV,0.008499999999999952,6000
0.35,52,CDF_sup,0.012416666666666652,6000
0.35,52,W1,0.018960596796967304,6000
0.35,52,bin_chi2_M40,0.004577777777777778,6000
0.35,52,bin_chi2_M80,0.012933333333333331,6000
0.35,52,bin_chi2_M120,0.02297333333333333,6000
0.35,53,KDE_chi2,0.0025972888721412027,6000
0.35,53,well_TV,0.004166666666666652,6000
0.35,53,CDF_sup,0.005583333333333368,6000
0.35,53,W1,0.005693273883644783,6000
0.35,53,bin_chi2_M40,0.0050777777777777765,6000
0.35,53,bin_chi2_M80,0.010404444444444445,6000
0.35,53,bin_chi2_M120,0.022953333333333333,6000
0.35,54,KDE_chi2,0.004018064319033376,6000
0.35,54,well_TV,0.012666666666666715,6000
0.35,54,CDF_sup,0.013374999999999974,6000
0.35,54,W1,0.02083064350243124,6000
0.35,54,bin_chi2_M40,0.005342222222222222,6000
0.35,54,bin_chi2_M80,0.01256888888888889,6000
0.35,54,bin_chi2_M120,0.022773333333333333,6000
0.35,55,KDE_chi2,0.0051002958083765,6000
0.35,55,well_TV,0.0040000000000000036,6000
0.35,55,CDF_sup,0.012416666666666677,6000
0.35,55,W1,0.016955735935654657,6000
0.35,55,bin_chi2_M40,0.007844444444444442,6000
0.35,55,bin_chi2_M80,0.013359999999999999,6000
0.35,55,bin_chi2_M120,0.016586666666666666,6000
0.35,56,KDE_chi2,0.005717522350691902,6000
0.35,56,well_TV,0.01333333333333342,6000
0.35,56,CDF_sup,0.01979166666666663,6000
0.35,56,W1,0.02422054185836016,6000
0.35,56,bin_chi2_M40,0.007660000000000002,6000
0.35,56,bin_chi2_M80,0.010208888888888889,6000
0.35,56,bin_chi2_M120,0.021060000000000002,6000
0.35,57,KDE_chi2,0.0035043144047877854,6000
0.35,57,well_TV,0.010000000000000009,6000
0.35,57,CDF_sup,0.01529166666666662,6000
0.35,57,W1,0.024278228662590648,6000
0.35,57,bin_chi2_M40,0.005028888888888887,6000
0.35,57,bin_chi2_M80,0.013288888888888888,6000
0.35,57,bin_chi2_M120,0.017293333333333334,6000
0.35,58,KDE_chi2,0.004133280967721602,6000
0.35,58,well_TV,0.0006666666666666488,6000
0.35,58,CDF_sup,0.009541666666666702,6000
0.35,58,W1,0.009717660323391563,6000
0.35,58,bin_chi2_M40,0.005868888888888889,6000
0.35,58,bin_chi2_M80,0.013444444444444443,6000
0.35,58,bin_chi2_M120,0.020333333333333335,6000
0.35,59,KDE_chi2,0.0037119898068610642,6000
0.35,59,well_TV,0.008666666666666711,6000
0.35,59,CDF_sup,0.0111666666666667,6000
0.35,59,W1,0.015283063244510349,6000
0.35,59,bin_chi2_M40,0.005866666666666667,6000
0.35,59,bin_chi2_M80,0.011493333333333333,6000
0.35,59,bin_chi2_M120,0.018246666666666668,6000
0.35,60,KDE_chi2,0.004641827018005933,6000
0.35,60,well_TV,0.0011666666666666492,6000
0.35,60,CDF_sup,0.007583333333333371,6000
0.35,60,W1,0.007032111530297924,6000
0.35,60,bin_chi2_M40,0.00880888888888889,6000
0.35,60,bin_chi2_M80,0.013124444444444446,6000
0.35,60,bin_chi2_M120,0.02376,6000
0.35,61,KDE_chi2,0.0028142225925933,6000
0.35,61,well_TV,0.004666666666666708,6000
0.35,61,CDF_sup,0.010666666666666658,6000
0.35,61,W1,0.01111745253999586,6000
0.35,61,bin_chi2_M40,0.0039244444444444465,6000
0.35,61,bin_chi2_M80,0.011182222222222222,6000
0.35,61,bin_chi2_M120,0.01772666666666667,6000
0.35,62,KDE_chi2,0.004095162165152683,6000
0.35,62,well_TV,0.003666666666666596,6000
0.35,62,CDF_sup,0.011041666666666628,6000
0.35,62,W1,0.009590614377366878,6000
0.35,62,bin_chi2_M40,0.0054266666666666664,6000
0.35,62,bin_chi2_M80,0.012115555555555553,6000
0.35,62,bin_chi2_M120,0.021166666666666667,6000
0.35,63,KDE_chi2,0.004049528507581139,6000
0.35,63,well_TV,0.004999999999999893,6000
0.35,63,CDF_sup,0.01187499999999997,6000
0.35,63,W1,0.013240015806916675,6000
0.35,63,bin_chi2_M40,0.00468,6000
0.35,63,bin_chi2_M80,0.012302222222222221,6000
0.35,63,bin_chi2_M120,0.021599999999999994,6000
0.3,0,KDE_chi2,0.004071826836850053,6000
0.3,0,well_TV,0.007500000000000062,6000
0.3,0,CDF_sup,0.011791666666666636,6000
0.3,0,W1,0.022200759340041388,6000
0.3,0,bin_chi2_M40,0.005386666666666667,6000
0.3,0,bin_chi2_M80,0.01256888888888889,6000
0.3,0,bin_chi2_M120,0.021066666666666664,6000
0.3,1,KDE_chi2,0.005287312608221345,6000
0.3,1,well_TV,0.01316666666666666,6000
0.3,1,CDF_sup,0.017083333333333364,6000
0.3,1,W1,0.022611052045863923,6000
0.3,1,bin_chi2_M40,0.006268888888888888,6000
0.3,1,bin_chi2_M80,0.011355555555555553,6000
0.3,1,bin_chi2_M120,0.015413333333333336,6000
0.3,2,KDE_chi2,0.004279294806836325,6000
0.3,2,well_TV,0.0044999999999999485,6000
0.3,2,CDF_sup,0.006500000000000027,6000
0.3,2,W1,0.0069850376892397065,6000
0.3,2,bin_chi2_M40,0.005284444444444445,6000
0.3,2,bin_chi2_M80,0.01568888888888889,6000
0.3,2,bin_chi2_M120,0.01746666666666667,6000
0.3,3,KDE_chi2,0.005718203036244442,6000
0.3,3,well_TV,0.003666666666666707,6000
0.3,3,CDF_sup,0.007583333333333301,6000
0.3,3,W1,0.00946056776607775,6000
0.3,3,bin_chi2_M40,0.00803111111111111,6000
0.3,3,bin_chi2_M80,0.013746666666666666,6000
0.3,3,bin_chi2_M120,0.019986666666666666,6000
0.3,4,KDE_chi2,0.003751631991215433,6000
0.3,4,well_TV,0.0045000000000000595,6000
0.3,4,CDF_sup,0.010541666666666658,6000
0.3,4,W1,0.014569491808806855,6000
0.3,4,bin_chi2_M40,0.006006666666666666,6000
0.3,4,bin_chi2_M80,0.015146666666666662,6000
0.3,4,bin_chi2_M120,0.02077333333333333,6000
0.3,5,KDE_chi2,0.0023864365674707913,6000
0.3,5,well_TV,0.0,6000
0.3,5,CDF_sup,0.010333333333333364,6000
0.3,5,W1,0.01100849173040272,6000
0.3,5,bin_chi2_M40,0.008106666666666665,6000
0.3,5,bin_chi2_M80,0.014915555555555555,6000
0.3,5,bin_chi2_M120,0.016646666666666667,6000
0.3,6,KDE_chi2,0.005517107251371164,6000
0.3,6,well_TV,0.0006666666666667043,6000
0.3,6,CDF_sup,0.014416666666666637,6000
0.3,6,W1,0.010901829123923405,6000
0.3,6,bin_chi2_M40,0.004531111111111112,6000
0.3,6,bin_chi2_M80,0.017275555555555554,6000
0.3,6,bin_chi2_M120,0.020020000000000003,6000
0.3,7,KDE_chi2,0.004895777655449693,6000
0.3,7,well_TV,0.014000000000000012,6000
0.3,7,CDF_sup,0.016791666666666656,6000
0.3,7,W1,0.021410121273843098,6000
0.3,7,bin_chi2_M40,0.006226666666666665,6000
0.3,7,bin_chi2_M80,0.011266666666666666,6000
0.3,7,bin_chi2_M120,0.020193333333333334,6000
0.3,8,KDE_chi2,0.004109745036252881,6000
0.3,8,well_TV,0.010666666666666602,6000
0.3,8,CDF_sup,0.014541666666666645,6000
0.3,8,W1,0.021690391429451963,6000
0.3,8,bin_chi2_M40,0.006208888888888887,6000
0.3,8,bin_chi2_M80,0.017079999999999998,6000
0.3,8,bin_chi2_M120,0.023446666666666668,6000
0.3,9,KDE_chi2,0.006700389295207625,6000
0.3,9,well_TV,0.005833333333333357,6000
0.3,9,CDF_sup,0.010666666666666637,6000
0.3,9,W1,0.011989512733092948,6000
0.3,9,bin_chi2_M40,0.006226666666666668,6000
0.3,9,bin_chi2_M80,0.01407111111111111,6000
0.3,9,bin_chi2_M120,0.017446666666666666,6000
0.3,10,KDE_chi2,0.003088689684030645,6000
0.3,10,well_TV,0.004666666666666597,6000
0.3,10,CDF_sup,0.007583333333333313,6000
0.3,10,W1,0.008559080369610284,6000
0.3,10,bin_chi2_M40,0.007204444444444445,6000
0.3,10,bin_chi2_M80,0.011804444444444446,6000
0.3,10,bin_chi2_M120,0.01996,6000
0.3,11,KDE_chi2,0.0025293372946502864,6000
0.3,11,well_TV,0.0026666666666666505,6000
0.3,11,CDF_sup,0.01170833333333337,6000
0.3,11,W1,0.014135107560407995,6000
0.3,11,bin_chi2_M40,0.004337777777777777,6000
0.3,11,bin_chi2_M80,0.00979111111111111,6000
0.3,11,bin_chi2_M120,0.017940000000000005,6000
0.3,12,KDE_chi2,0.003059356166388263,6000
0.3,12,well_TV,0.0016666666666667052,6000
0.3,12,CDF_sup,0.008291666666666656,6000
0.3,12,W1,0.007548763891035556,6000
0.3,12,bin_chi2_M40,0.004768888888888889,6000
0.3,12,bin_chi2_M80,0.011946666666666666,6000
0.3,12,bin_chi2_M120,0.018773333333333333,6000
0.3,13,KDE_chi2,0.003935841065848806,6000
0.3,13,well_TV,0.00216666666666665,6000
0.3,13,CDF_sup,0.012083333333333293,6000
0.3,13,W1,0.012778578748715918,6000
0.3,13,bin_chi2_M40,0.005848888888888889,6000
0.3,13,bin_chi2_M80,0.010408888888888891,6000
0.3,13,bin_chi2_M120,0.01823333333333333,6000
0.3,14,KDE_chi2,0.004442365224869313,6000
0.3,14,well_TV,0.008166666666666655,6000
0.3,14,CDF_sup,0.011416666666666657,6000
0.3,14,W1,0.013180304179469382,6000
0.3,14,bin_chi2_M40,0.007257777777777777,6000
0.3,14,bin_chi2_M80,0.012244444444444445,6000
0.3,14,bin_chi2_M120,0.021586666666666667,6000
0.3,15,KDE_chi2,0.003195435948590314,6000
0.3,15,well_TV,0.0033333333333334103,6000
0.3,15,CDF_sup,0.00962499999999997,6000
0.3,15,W1,0.01210190604743382,6000
0.3,15,bin_chi2_M40,0.0041955555555555565,6000
0.3,15,bin_chi2_M80,0.013702222222222223,6000
0.3,15,bin_chi2_M120,0.019633333333333336,6000
0.3,16,KDE_chi2,0.004186013102861604,6000
0.3,16,well_TV,0.0016666666666665941,6000
0.3,16,CDF_sup,0.006208333333333352,6000
0.3,16,W1,0.007360742935476949,6000
0.3,16,bin_chi2_M40,0.006908888888888888,6000
0.3,16,bin_chi2_M80,0.013497777777777777,6000
0.3,16,bin_chi2_M120,0.02476,6000
0.3,17,KDE_chi2,0.0036481977236242783,6000
0.3,17,well_TV,0.0023333333333332984,6000
0.3,17,CDF_sup,0.005750000000000028,6000
0.3,17,W1,0.005580152896734896,6000
0.3,17,bin_chi2_M40,0.0061733333333333345,6000
0.3,17,bin_chi2_M80,0.01092,6000
0.3,17,bin_chi2_M120,0.0201,6000
0.3,18,KDE_chi2,0.0038768918802381466,6000
0.3,18,well_TV,0.006166666666666654,6000
0.3,18,CDF_sup,0.009666666666666634,6000
0.3,18,W1,0.014050913195127131,6000
0.3,18,bin_chi2_M40,0.00578,6000
0.3,18,bin_chi2_M80,0.01336,6000
0.3,18,bin_chi2_M120,0.018906666666666665,6000
0.3,19,KDE_chi2,0.006527277845781564,6000
0.3,19,well_TV,0.0044999999999999485,6000
0.3,19,CDF_sup,0.011374999999999972,6000
0.3,19,W1,0.011415825493805841,6000
0.3,19,bin_chi2_M40,0.007237777777777778,6000
0.3,19,bin_chi2_M80,0.011053333333333333,6000
