epsilon,method,seed,rng_seed,metric,threshold,bias_floor,first_crossing_time,persistent_reached,censored,mixing_time,final_metric_value,n_recorded_points,n_recorded_points_below_threshold,persistence_records,N_particles,dt,nsteps,T_final,planned_T_final,clip_fraction_mean,clip_fraction_max
0.11,LSC-CP,2,20451913,CDF_sup,0.0716272453854129,0.02865089815416516,1.92,True,False,1.9200000000000002,0.04427699456378356,13,5,4,2400,0.003,960,2.88,36.18136134933163,0.0,0.0
0.11,LSC-CP,1,20451813,truncated_KDE_chi2,0.05,0.011946003495541143,2.4,True,False,2.4000000000000004,0.03312582344139629,14,4,4,2400,0.003,1040,3.12,36.18136134933163,0.0,0.0
0.11,LSC-CP,1,20451813,well_TV,0.075,0.02416666666666667,1.92,True,False,1.9200000000000002,0.02458333333333329,14,6,4,2400,0.003,1040,3.12,36.18136134933163,0.0,0.0
0.11,LSC-CP,1,20451813,W1,0.11310317788182798,0.045241271152731195,2.4,True,False,2.4000000000000004,0.06551286952071618,14,4,4,2400,0.003,1040,3.12,36.18136134933163,0.0,0.0
0.11,LSC-CP,1,20451813,CDF_sup,0.0716272453854129,0.02865089815416516,2.16,True,False,2.16,0.044918779727344926,14,5,4,2400,0.003,1040,3.12,36.18136134933163,0.0,0.0
0.11,LSC-CP,3,20452013,truncated_KDE_chi2,0.05,0.011946003495541143,1.92,True,False,1.9200000000000002,0.03720116780331986,12,4,4,2400,0.003,880,2.64,36.18136134933163,0.0,0.0
0.11,LSC-CP,3,20452013,well_TV,0.075,0.02416666666666667,1.68,True,False,1.68,0.029166666666666674,12,5,4,2400,0.003,880,2.64,36.18136134933163,0.0,0.0
0.11,LSC-CP,3,20452013,W1,0.11310317788182798,0.045241271152731195,1.92,True,False,1.9200000000000002,0.07280027485225304,12,4,4,2400,0.003,880,2.64,36.18136134933163,0.0,0.0
0.11,LSC-CP,3,20452013,CDF_sup,0.0716272453854129,0.02865089815416516,1.92,True,False,1.9200000000000002,0.04070657088089047,12,4,4,2400,0.003,880,2.64,36.18136134933163,0.0,0.0
0.11,LSC-CP,4,20452113,truncated_KDE_chi2,0.05,0.011946003495541143,2.16,True,False,2.16,0.03434036934750178,13,4,4,2400,0.003,960,2.88,36.18136134933163,0.0,0.0
0.11,LSC-CP,4,20452113,well_TV,0.075,0.02416666666666667,2.16,True,False,2.16,0.015000000000000013,13,4,4,2400,0.003,960,2.88,36.18136134933163,0.0,0.0
0.11,LSC-CP,4,20452113,W1,0.11310317788182798,0.045241271152731195,2.16,True,False,2.16,0.056039923507181524,13,4,4,2400,0.003,960,2.88,36.18136134933163,0.0,0.0
0.11,LSC-CP,4,20452113,CDF_sup,0.0716272453854129,0.02865089815416516,2.16,True,False,2.16,0.04741877972734493,13,4,4,2400,0.003,960,2.88,36.18136134933163,0.0,0.0
0.11,Langevin,1,20451812,truncated_KDE_chi2,0.05,0.011946003495541143,38.88,True,False,39.36,0.02191042815388766,208,45,4,2400,0.003,16560,49.68,77.6466816835888,0.0,0.0
0.11,Langevin,1,20451812,well_TV,0.075,0.02416666666666667,45.6,True,False,46.800000000000004,0.06458333333333333,208,16,4,2400,0.003,16560,49.68,77.6466816835888,0.0,0.0
0.11,Langevin,1,20451812,W1,0.11310317788182798,0.045241271152731195,48.96,True,False,48.96,0.11168006234054642,208,4,4,2400,0.003,16560,49.68,77.6466816835888,0.0,0.0
0.11,Langevin,1,20451812,CDF_sup,0.0716272453854129,0.02865089815416516,47.28,True,False,48.24,0.06741114720746777,208,9,4,2400,0.003,16560,49.68,77.6466816835888,0.0,0.0
0.11,Langevin,0,20451712,truncated_KDE_chi2,0.05,0.011946003495541143,41.52,True,False,42.96,0.02429916073592795,222,46,4,2400,0.003,17680,53.04,77.6466816835888,0.0,0.0
0.11,Langevin,0,20451712,well_TV,0.075,0.02416666666666667,50.160000000000004,True,False,50.160000000000004,0.05958333333333332,222,13,4,2400,0.003,17680,53.04,77.6466816835888,0.0,0.0
0.11,Langevin,0,20451712,W1,0.11310317788182798,0.045241271152731195,51.120000000000005,True,False,52.32,0.10348743153022674,222,5,4,2400,0.003,17680,53.04,77.6466816835888,0.0,0.0
0.11,Langevin,0,20451712,CDF_sup,0.0716272453854129,0.02865089815416516,50.64,True,False,50.64,0.06368902877931071,222,11,4,2400,0.003,17680,53.04,77.6466816835888,0.0,0.0
0.11,Langevin,2,20451912,truncated_KDE_chi2,0.05,0.011946003495541143,39.6,True,False,40.56,0.01985319461654073,233,66,4,2400,0.003,18560,55.68,77.6466816835888,0.0,0.0
0.11,Langevin,2,20451912,well_TV,0.075,0.02416666666666667,50.4,True,False,51.6,0.06125000000000003,233,21,4,2400,0.003,18560,55.68,77.6466816835888,0.0,0.0
0.11,Langevin,2,20451912,W1,0.11310317788182798,0.045241271152731195,54.96,True,False,54.96,0.10356501263877416,233,4,4,2400,0.003,18560,55.68,77.6466816835888,0.0,0.0
0.11,Langevin,2,20451912,CDF_sup,0.0716272453854129,0.02865089815416516,54.24,True,False,54.24,0.0633548041101934,233,7,4,2400,0.003,18560,55.68,77.6466816835888,0.0,0.0
0.11,LSC-CP,5,20452213,truncated_KDE_chi2,0.05,0.011946003495541143,2.16,True,False,2.16,0.035586381882037596,13,4,4,2400,0.003,960,2.88,36.18136134933163,0.0,0.0
0.11,LSC-CP,5,20452213,well_TV,0.075,0.02416666666666667,1.92,True,False,1.9200000000000002,0.04749999999999999,13,5,4,2400,0.003,960,2.88,36.18136134933163,0.0,0.0
0.11,LSC-CP,5,20452213,W1,0.11310317788182798,0.045241271152731195,2.16,True,False,2.16,0.10102561236764163,13,4,4,2400,0.003,960,2.88,36.18136134933163,0.0,0.0
0.11,LSC-CP,5,20452213,CDF_sup,0.0716272453854129,0.02865089815416516,1.92,True,False,1.9200000000000002,0.04954145298204904,13,5,4,2400,0.003,960,2.88,36.18136134933163,0.0,0.0
0.11,Langevin,3,20452012,truncated_KDE_chi2,0.05,0.011946003495541143,40.56,True,False,41.28,0.023712867496921013,226,55,4,2400,0.003,18000,54.0,77.6466816835888,0.0,0.0
0.11,Langevin,3,20452012,well_TV,0.075,0.02416666666666667,50.88,True,False,50.88,0.06499999999999995,226,14,4,2400,0.003,18000,54.0,77.6466816835888,0.0,0.0
0.11,Langevin,3,20452012,W1,0.11310317788182798,0.045241271152731195,53.28,True,False,53.28,0.10161606069443957,226,4,4,2400,0.003,18000,54.0,77.6466816835888,0.0,0.0
0.11,Langevin,3,20452012,CDF_sup,0.0716272453854129,0.02865089815416516,51.6,True,False,52.32,0.06435364508199481,226,10,4,2400,0.003,18000,54.0,77.6466816835888,0.0,0.0
0.11,Langevin,4,20452112,truncated_KDE_chi2,0.05,0.011946003495541143,39.84,True,False,40.56,0.02114106971551468,232,64,4,2400,0.003,18480,55.44,77.6466816835888,0.0,0.0
0.11,Langevin,4,20452112,well_TV,0.075,0.02416666666666667,45.36,True,False,48.0,0.06125000000000003,232,32,4,2400,0.003,18480,55.44,77.6466816835888,0.0,0.0
0.11,Langevin,4,20452112,W1,0.11310317788182798,0.045241271152731195,54.72,True,False,54.72,0.109281047090392,232,4,4,2400,0.003,18480,55.44,77.6466816835888,0.0,0.0
0.11,Langevin,4,20452112,CDF_sup,0.0716272453854129,0.02865089815416516,53.52,True,False,54.0,0.06394010211524181,232,8,4,2400,0.003,18480,55.44,77.6466816835888,0.0,0.0
0.11,Langevin,5,20452212,truncated_KDE_chi2,0.05,0.011946003495541143,36.96,True,False,38.88,0.02525631003652308,208,47,4,2400,0.003,16560,49.68,77.6466816835888,0.0,0.0
0.11,Langevin,5,20452212,well_TV,0.075,0.02416666666666667,44.88,True,False,45.6,0.06291666666666662,208,20,4,2400,0.003,16560,49.68,77.6466816835888,0.0,0.0
0.11,Langevin,5,20452212,W1,0.11310317788182798,0.045241271152731195,48.96,True,False,48.96,0.1086969703902575,208,4,4,2400,0.003,16560,49.68,77.6466816835888,0.0,0.0
0.11,Langevin,5,20452212,CDF_sup,0.0716272453854129,0.02865089815416516,47.28,True,False,47.28,0.06889187973656707,208,11,4,2400,0.003,16560,49.68,77.6466816835888,0.0,0.0
0.1,LSC-CP,1,20461813,truncated_KDE_chi2,0.05,0.01160279623679263,1.92,True,False,1.9200000000000002,0.04095367479883608,12,4,4,2400,0.003,880,2.64,37.94733192202055,0.0,0.0
0.1,LSC-CP,1,20461813,well_TV,0.075,0.028333333333333266,1.68,True,False,1.68,0.027916666666666756,12,5,4,2400,0.003,880,2.64,37.94733192202055,0.0,0.0
0.1,LSC-CP,1,20461813,W1,0.12247425158447733,0.048989700633790934,1.92,True,False,1.9200000000000002,0.07681555191827139,12,4,4,2400,0.003,880,2.64,37.94733192202055,0.0,0.0
0.1,LSC-CP,1,20461813,CDF_sup,0.07843592857603054,0.03137437143041222,1.68,True,False,1.68,0.043551813352896596,12,5,4,2400,0.003,880,2.64,37.94733192202055,0.0,0.0
0.1,LSC-CP,0,20461713,truncated_KDE_chi2,0.05,0.01160279623679263,2.16,True,False,2.16,0.03669323932441353,13,4,4,2400,0.003,960,2.88,37.94733192202055,0.0,0.0
0.1,LSC-CP,0,20461713,well_TV,0.075,0.028333333333333266,1.92,True,False,1.9200000000000002,0.015000000000000069,13,5,4,2400,0.003,960,2.88,37.94733192202055,0.0,0.0
0.1,LSC-CP,0,20461713,W1,0.12247425158447733,0.048989700633790934,2.16,True,False,2.16,0.06384629618676736,13,4,4,2400,0.003,960,2.88,37.94733192202055,0.0,0.0
0.1,LSC-CP,0,20461713,CDF_sup,0.07843592857603054,0.03137437143041222,1.92,True,False,1.9200000000000002,0.04547233078025195,13,5,4,2400,0.003,960,2.88,37.94733192202055,0.0,0.0
0.1,LSC-CP,2,20461913,truncated_KDE_chi2,0.05,0.01160279623679263,2.88,True,False,2.88,0.027004567580965907,16,4,4,2400,0.003,1200,3.6,37.94733192202055,0.0,0.0
0.1,LSC-CP,2,20461913,well_TV,0.075,0.028333333333333266,1.92,True,False,1.9200000000000002,0.002916666666666734,16,8,4,2400,0.003,1200,3.6,37.94733192202055,0.0,0.0
0.1,LSC-CP,2,20461913,W1,0.12247425158447733,0.048989700633790934,2.16,True,False,2.16,0.04014854663199956,16,7,4,2400,0.003,1200,3.6,37.94733192202055,0.0,0.0
0.1,LSC-CP,2,20461913,CDF_sup,0.07843592857603054,0.03137437143041222,1.92,True,False,1.9200000000000002,0.03796359393577364,16,8,4,2400,0.003,1200,3.6,37.94733192202055,0.0,0.0
0.1,LSC-CP,3,20462013,truncated_KDE_chi2,0.05,0.01160279623679263,2.4,True,False,2.4000000000000004,0.030722197898528036,14,4,4,2400,0.003,1040,3.12,37.94733192202055,0.0,0.0
0.1,LSC-CP,3,20462013,well_TV,0.075,0.028333333333333266,1.92,True,False,1.9200000000000002,0.023333333333333373,14,6,4,2400,0.003,1040,3.12,37.94733192202055,0.0,0.0
0.1,LSC-CP,3,20462013,W1,0.12247425158447733,0.048989700633790934,2.16,True,False,2.16,0.05566235268063609,14,5,4,2400,0.003,1040,3.12,37.94733192202055,0.0,0.0
0.1,LSC-CP,3,20462013,CDF_sup,0.07843592857603054,0.03137437143041222,1.92,True,False,1.9200000000000002,0.03966618645340847,14,6,4,2400,0.003,1040,3.12,37.94733192202055,0.0,0.0
0.1,LSC-CP,4,20462113,truncated_KDE_chi2,0.05,0.01160279623679263,2.16,True,False,2.6399999999999997,0.03703469115310434,15,5,4,2400,0.003,1120,3.36,37.94733192202055,0.0,0.0
0.1,LSC-CP,4,20462113,well_TV,0.075,0.028333333333333266,1.92,True,False,1.9200000000000002,0.00500000000000006,15,7,4,2400,0.003,1120,3.36,37.94733192202055,0.0,0.0
0.1,LSC-CP,4,20462113,W1,0.12247425158447733,0.048989700633790934,2.16,True,False,2.16,0.04625996118201879,15,6,4,2400,0.003,1120,3.36,37.94733192202055,0.0,0.0
0.1,LSC-CP,4,20462113,CDF_sup,0.07843592857603054,0.03137437143041222,1.92,True,False,1.9200000000000002,0.05120128305142144,15,7,4,2400,0.003,1120,3.36,37.94733192202055,0.0,0.0
0.1,Langevin,1,20461812,truncated_KDE_chi2,0.05,0.01160279623679263,46.800000000000004,True,False,49.68,0.0230243755785045,252,49,4,2400,0.003,20080,60.24,97.45995168562779,0.0,0.0
0.1,Langevin,1,20461812,well_TV,0.075,0.028333333333333266,57.84,True,False,58.800000000000004,0.07041666666666674,252,9,4,2400,0.003,20080,60.24,97.45995168562779,0.0,0.0
0.1,Langevin,1,20461812,W1,0.12247425158447733,0.048989700633790934,59.52,True,False,59.52,0.11868732719753444,252,4,4,2400,0.003,20080,60.24,97.45995168562779,0.0,0.0
0.1,Langevin,1,20461812,CDF_sup,0.07843592857603054,0.03137437143041222,56.64,True,False,57.6,0.07104078670363778,252,13,4,2400,0.003,20080,60.24,97.45995168562779,0.0,0.0
0.1,Langevin,2,20461912,truncated_KDE_chi2,0.05,0.01160279623679263,49.2,True,False,51.6,0.027731493696605464,258,48,4,2400,0.003,20560,61.68,97.45995168562779,0.0,0.0
0.1,Langevin,2,20461912,well_TV,0.075,0.028333333333333266,59.52,True,False,59.52,0.07125000000000009,258,10,4,2400,0.003,20560,61.68,97.45995168562779,0.0,0.0
0.1,Langevin,2,20461912,W1,0.12247425158447733,0.048989700633790934,60.96,True,False,60.96,0.11359241530308883,258,4,4,2400,0.003,20560,61.68,97.45995168562779,0.0,0.0
0.1,Langevin,2,20461912,CDF_sup,0.07843592857603054,0.03137437143041222,59.28,True,False,59.760000000000005,0.07115491755756309,258,10,4,2400,0.003,20560,61.68,97.45995168562779,0.0,0.0
0.1,Langevin,0,20461712,truncated_KDE_chi2,0.05,0.01160279623679263,53.04,True,False,53.04,0.025341197080581197,261,40,4,2400,0.003,20800,62.4,97.45995168562779,0.0,0.0
0.1,Langevin,0,20461712,well_TV,0.075,0.028333333333333266,60.96,True,False,60.96,0.06458333333333338,261,7,4,2400,0.003,20800,62.4,97.45995168562779,0.0,0.0
0.1,Langevin,0,20461712,W1,0.12247425158447733,0.048989700633790934,61.68,True,False,61.68,0.11309489892027277,261,4,4,2400,0.003,20800,62.4,97.45995168562779,0.0,0.0
0.1,Langevin,0,20461712,CDF_sup,0.07843592857603054,0.03137437143041222,60.96,True,False,60.96,0.06673895050175604,261,7,4,2400,0.003,20800,62.4,97.45995168562779,0.0,0.0
0.1,Langevin,4,20462112,truncated_KDE_chi2,0.05,0.01160279623679263,43.92,True,False,43.92,0.025597677714272994,231,48,4,2400,0.003,18400,55.2,97.45995168562779,0.0,0.0
0.1,Langevin,4,20462112,well_TV,0.075,0.028333333333333266,48.96,True,False,52.800000000000004,0.06666666666666671,231,12,4,2400,0.003,18400,55.2,97.45995168562779,0.0,0.0
0.1,Langevin,4,20462112,W1,0.12247425158447733,0.048989700633790934,54.0,True,False,54.480000000000004,0.11007289357965323,231,5,4,2400,0.003,18400,55.2,97.45995168562779,0.0,0.0
0.1,Langevin,4,20462112,CDF_sup,0.07843592857603054,0.03137437143041222,48.72,True,False,48.72,0.06967422864588685,231,15,4,2400,0.003,18400,55.2,97.45995168562779,0.0,0.0
0.1,LSC-CP,5,20462213,truncated_KDE_chi2,0.05,0.01160279623679263,1.92,True,False,1.9200000000000002,0.04654478651968427,12,4,4,2400,0.003,880,2.64,37.94733192202055,0.0,0.0
0.1,LSC-CP,5,20462213,well_TV,0.075,0.028333333333333266,1.92,True,False,1.9200000000000002,0.037916666666666765,12,4,4,2400,0.003,880,2.64,37.94733192202055,0.0,0.0
0.1,LSC-CP,5,20462213,W1,0.12247425158447733,0.048989700633790934,1.92,True,False,1.9200000000000002,0.09004853137850219,12,4,4,2400,0.003,880,2.64,37.94733192202055,0.0,0.0
0.1,LSC-CP,5,20462213,CDF_sup,0.07843592857603054,0.03137437143041222,1.92,True,False,1.9200000000000002,0.05902805773711728,12,4,4,2400,0.003,880,2.64,37.94733192202055,0.0,0.0
0.1,Langevin,3,20462012,truncated_KDE_chi2,0.05,0.01160279623679263,46.56,True,False,47.760000000000005,0.027612620170047012,258,62,4,2400,0.003,20560,61.68,97.45995168562779,0.0,0.0
0.1,Langevin,3,20462012,well_TV,0.075,0.028333333333333266,57.6,True,False,57.6,0.06875000000000003,258,18,4,2400,0.003,20560,61.68,97.45995168562779,0.0,0.0
0.1,Langevin,3,20462012,W1,0.12247425158447733,0.048989700633790934,58.800000000000004,True,False,60.96,0.11701231967000172,258,8,4,2400,0.003,20560,61.68,97.45995168562779,0.0,0.0
0.1,Langevin,3,20462012,CDF_sup,0.07843592857603054,0.03137437143041222,57.6,True,False,57.6,0.07192197443561288,258,18,4,2400,0.003,20560,61.68,97.45995168562779,0.0,0.0
0.1,Langevin,5,20462212,truncated_KDE_chi2,0.05,0.01160279623679263,45.84,True,False,45.84,0.02360815693926188,266,75,4,2400,0.003,21200,63.6,97.45995168562779,0.0,0.0
0.1,Langevin,5,20462212,well_TV,0.075,0.028333333333333266,57.6,True,False,57.6,0.06250000000000006,266,23,4,2400,0.003,21200,63.6,97.45995168562779,0.0,0.0
0.1,Langevin,5,20462212,W1,0.12247425158447733,0.048989700633790934,62.88,True,False,62.88,0.10748376552246347,266,4,4,2400,0.003,21200,63.6,97.45995168562779,0.0,0.0
0.1,Langevin,5,20462212,CDF_sup,0.07843592857603054,0.03137437143041222,56.160000000000004,True,False,59.760000000000005,0.06671043357854217,266,22,4,2400,0.003,21200,63.6,97.45995168562779,0.0,0.0
0.09,LSC-CP,0,20471713,truncated_KDE_chi2,0.05,0.011512117673437884,2.4,True,False,2.4000000000000004,0.03807596234304441,14,4,4,2400,0.003,1040,3.12,40.0,0.0,0.0
0.09,LSC-CP,0,20471713,well_TV,0.075,0.028749999999999942,2.16,True,False,2.16,0.017916666666666747,14,5,4,2400,0.003,1040,3.12,40.0,0.0,0.0
0.09,LSC-CP,0,20471713,W1,0.13566633172252313,0.054266532689009245,2.16,True,False,2.16,0.061946109957717224,14,5,4,2400,0.003,1040,3.12,40.0,0.0,0.0
0.09,LSC-CP,0,20471713,CDF_sup,0.08816116307660216,0.03526446523064086,1.92,True,False,1.9200000000000002,0.045823181783070974,14,6,4,2400,0.003,1040,3.12,40.0,0.0,0.0
0.09,LSC-CP,1,20471813,truncated_KDE_chi2,0.05,0.011512117673437884,2.64,True,False,2.6399999999999997,0.03409923691274531,15,4,4,2400,0.003,1120,3.36,40.0,0.0,0.0
0.09,LSC-CP,1,20471813,well_TV,0.075,0.028749999999999942,1.92,True,False,1.9200000000000002,0.020833333333333426,15,7,4,2400,0.003,1120,3.36,40.0,0.0,0.0
0.09,LSC-CP,1,20471813,W1,0.13566633172252313,0.054266532689009245,1.92,True,False,1.9200000000000002,0.06504625128680658,15,7,4,2400,0.003,1120,3.36,40.0,0.0,0.0
0.09,LSC-CP,1,20471813,CDF_sup,0.08816116307660216,0.03526446523064086,1.68,True,False,1.68,0.040622443255521445,15,8,4,2400,0.003,1120,3.36,40.0,0.0,0.0
0.09,LSC-CP,2,20471913,truncated_KDE_chi2,0.05,0.011512117673437884,2.16,True,False,2.6399999999999997,0.03657394123352907,15,5,4,2400,0.003,1120,3.36,40.0,0.0,0.0
0.09,LSC-CP,2,20471913,well_TV,0.075,0.028749999999999942,1.92,True,False,1.9200000000000002,0.014166666666666716,15,7,4,2400,0.003,1120,3.36,40.0,0.0,0.0
0.09,LSC-CP,2,20471913,W1,0.13566633172252313,0.054266532689009245,1.92,True,False,1.9200000000000002,0.05046538708213803,15,7,4,2400,0.003,1120,3.36,40.0,0.0,0.0
0.09,LSC-CP,2,20471913,CDF_sup,0.08816116307660216,0.03526446523064086,1.68,True,False,1.68,0.04314416137391505,15,8,4,2400,0.003,1120,3.36,40.0,0.0,0.0
0.09,LSC-CP,3,20472013,truncated_KDE_chi2,0.05,0.011512117673437884,2.88,True,False,2.88,0.03390071737430237,16,4,4,2400,0.003,1200,3.6,40.0,0.0,0.0
0.09,LSC-CP,3,20472013,well_TV,0.075,0.028749999999999942,2.16,True,False,2.16,0.009166666666666712,16,7,4,2400,0.003,1200,3.6,40.0,0.0,0.0
0.09,LSC-CP,3,20472013,W1,0.13566633172252313,0.054266532689009245,2.16,True,False,2.16,0.05017522580634609,16,7,4,2400,0.003,1200,3.6,40.0,0.0,0.0
0.09,LSC-CP,3,20472013,CDF_sup,0.08816116307660216,0.03526446523064086,1.92,True,False,1.9200000000000002,0.04114368970402582,16,8,4,2400,0.003,1200,3.6,40.0,0.0,0.0
0.09,LSC-CP,4,20472113,truncated_KDE_chi2,0.05,0.011512117673437884,2.4,True,False,3.3600000000000003,0.046008339414384015,18,6,4,2400,0.003,1360,4.08,40.0,0.0,0.0
0.09,LSC-CP,4,20472113,well_TV,0.075,0.028749999999999942,1.92,True,False,1.9200000000000002,0.012500000000000011,18,10,4,2400,0.003,1360,4.08,40.0,0.0,0.0
0.09,LSC-CP,4,20472113,W1,0.13566633172252313,0.054266532689009245,1.92,True,False,1.9200000000000002,0.05963750505529235,18,10,4,2400,0.003,1360,4.08,40.0,0.0,0.0
0.09,LSC-CP,4,20472113,CDF_sup,0.08816116307660216,0.03526446523064086,1.68,True,False,1.68,0.04946178857656336,18,11,4,2400,0.003,1360,4.08,40.0,0.0,0.0
0.09,Langevin,2,20471912,truncated_KDE_chi2,0.05,0.011512117673437884,56.160000000000004,True,False,57.120000000000005,0.026418665079618875,279,44,4,2400,0.003,22240,66.72,128.66592537650357,0.0,0.0
0.09,Langevin,2,20471912,well_TV,0.075,0.028749999999999942,63.120000000000005,True,False,66.0,0.06625000000000009,279,8,4,2400,0.003,22240,66.72,128.66592537650357,0.0,0.0
0.09,Langevin,2,20471912,W1,0.13566633172252313,0.054266532689009245,63.6,True,False,64.32000000000001,0.11942342897098017,279,13,4,2400,0.003,22240,66.72,128.66592537650357,0.0,0.0
0.09,Langevin,2,20471912,CDF_sup,0.08816116307660216,0.03526446523064086,60.24,True,False,60.24,0.06854889733735414,279,28,4,2400,0.003,22240,66.72,128.66592537650357,0.0,0.0
0.09,LSC-CP,5,20472213,truncated_KDE_chi2,0.05,0.011512117673437884,2.88,True,False,2.88,0.0330194784868879,16,4,4,2400,0.003,1200,3.6,40.0,0.0,0.0
0.09,LSC-CP,5,20472213,well_TV,0.075,0.028749999999999942,1.92,True,False,1.9200000000000002,0.01166666666666677,16,8,4,2400,0.003,1200,3.6,40.0,0.0,0.0
0.09,LSC-CP,5,20472213,W1,0.13566633172252313,0.054266532689009245,1.92,True,False,1.9200000000000002,0.043853691907329684,16,8,4,2400,0.003,1200,3.6,40.0,0.0,0.0
0.09,LSC-CP,5,20472213,CDF_sup,0.08816116307660216,0.03526446523064086,1.92,True,False,1.9200000000000002,0.04373984844973765,16,8,4,2400,0.003,1200,3.6,40.0,0.0,0.0
0.09,Langevin,0,20471712,truncated_KDE_chi2,0.05,0.011512117673437884,66.96000000000001,True,False,67.44,0.026947997253216987,315,35,4,2400,0.003,25120,75.36,128.66592537650357,0.0,0.0
0.09,Langevin,0,20471712,well_TV,0.075,0.028749999999999942,74.64,True,False,74.64,0.07,315,4,4,2400,0.003,25120,75.36,128.66592537650357,0.0,0.0
0.09,Langevin,0,20471712,W1,0.13566633172252313,0.054266532689009245,73.44,True,False,73.44,0.12125510424408496,315,8,4,2400,0.003,25120,75.36,128.66592537650357,0.0,0.0
0.09,Langevin,0,20471712,CDF_sup,0.08816116307660216,0.03526446523064086,72.24,True,False,72.24000000000001,0.0716131139081142,315,14,4,2400,0.003,25120,75.36,128.66592537650357,0.0,0.0
0.09,Langevin,1,20471812,truncated_KDE_chi2,0.05,0.011512117673437884,64.56,True,False,65.04,0.02825531303839586,330,59,4,2400,0.003,26320,78.96000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,1,20471812,well_TV,0.075,0.028749999999999942,77.52,True,False,77.52,0.07,330,7,4,2400,0.003,26320,78.96000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,1,20471812,W1,0.13566633172252313,0.054266532689009245,77.76,True,False,78.24000000000001,0.12121081093352999,330,5,4,2400,0.003,26320,78.96000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,1,20471812,CDF_sup,0.08816116307660216,0.03526446523064086,74.88,True,False,74.88000000000001,0.07298079921343603,330,18,4,2400,0.003,26320,78.96000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,4,20472112,truncated_KDE_chi2,0.05,0.011512117673437884,61.68,True,False,63.36,0.02494739881410895,334,73,4,2400,0.003,26640,79.92,128.66592537650357,0.0,0.0
0.09,Langevin,4,20472112,well_TV,0.075,0.028749999999999942,78.48,True,False,78.96000000000001,0.07125000000000009,334,6,4,2400,0.003,26640,79.92,128.66592537650357,0.0,0.0
0.09,Langevin,4,20472112,W1,0.13566633172252313,0.054266532689009245,79.2,True,False,79.2,0.1283089575295756,334,4,4,2400,0.003,26640,79.92,128.66592537650357,0.0,0.0
0.09,Langevin,4,20472112,CDF_sup,0.08816116307660216,0.03526446523064086,69.84,True,False,72.0,0.07253776039252907,334,32,4,2400,0.003,26640,79.92,128.66592537650357,0.0,0.0
0.09,Langevin,3,20472012,truncated_KDE_chi2,0.05,0.011512117673437884,63.36,True,False,63.84,0.03060477512445043,355,90,4,2400,0.003,28320,84.96000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,3,20472012,well_TV,0.075,0.028749999999999942,84.24,True,False,84.24000000000001,0.07333333333333342,355,4,4,2400,0.003,28320,84.96000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,3,20472012,W1,0.13566633172252313,0.054266532689009245,83.76,True,False,83.76,0.1268760819398267,355,6,4,2400,0.003,28320,84.96000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,3,20472012,CDF_sup,0.08816116307660216,0.03526446523064086,72.0,True,False,73.68,0.07525141759152976,355,41,4,2400,0.003,28320,84.96000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,5,20472212,truncated_KDE_chi2,0.05,0.011512117673437884,65.52,True,False,65.52,0.030762345211142975,319,46,4,2400,0.003,25440,76.32000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,5,20472212,well_TV,0.075,0.028749999999999942,75.12,True,False,75.60000000000001,0.07166666666666671,319,5,4,2400,0.003,25440,76.32000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,5,20472212,W1,0.13566633172252313,0.054266532689009245,75.12,True,False,75.12,0.12508169232425487,319,6,4,2400,0.003,25440,76.32000000000001,128.66592537650357,0.0,0.0
0.09,Langevin,5,20472212,CDF_sup,0.08816116307660216,0.03526446523064086,69.60000000000001,True,False,69.60000000000001,0.07422981554095387,319,29,4,2400,0.003,25440,76.32000000000001,128.66592537650357,0.0,0.0
0.08,LSC-CP,0,20481713,truncated_KDE_chi2,0.05,0.01305393124083749,2.88,True,False,2.88,0.0336415714831012,16,4,4,2400,0.003,1200,3.6,42.42640687119285,0.0,0.0
0.08,LSC-CP,0,20481713,well_TV,0.075,0.017916666666666803,1.92,True,False,1.9200000000000002,0.005416666666666514,16,8,4,2400,0.003,1200,3.6,42.42640687119285,0.0,0.0
0.08,LSC-CP,0,20481713,W1,0.08917386797272878,0.03566954718909151,2.64,True,False,2.6399999999999997,0.040450166346120225,16,5,4,2400,0.003,1200,3.6,42.42640687119285,0.0,0.0
0.08,LSC-CP,0,20481713,CDF_sup,0.07805030586392342,0.031220122345569368,1.92,True,False,1.9200000000000002,0.04603407867708166,16,8,4,2400,0.003,1200,3.6,42.42640687119285,0.0,0.0
0.08,LSC-CP,1,20481813,truncated_KDE_chi2,0.05,0.01305393124083749,2.64,True,False,4.08,0.039189598785493995,21,5,4,2400,0.003,1600,4.8,42.42640687119285,0.0,0.0
0.08,LSC-CP,1,20481813,well_TV,0.075,0.017916666666666803,1.68,True,False,1.68,0.0024999999999998357,21,14,4,2400,0.003,1600,4.8,42.42640687119285,0.0,0.0
