method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,2833,14.165000000000001,22664000.0,2833.0,2833.0,0.0,0.29459202976109483,0.002832346318260792,0.00236702546484735,0.060033265132982905,0.047368258854242076,0.09080293366821862,0.4855,0.014499999999999985,0.024865703001101525,0.20090847877172902,0.00923638676716191,1.2449689552761751,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004945833333333335,113143,0.9984380515354747,0.0,1.0148252735615954e-06,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,2833,14.165000000000001,22664000.0,2833.0,2833.0,0.0,0.25999394553044075,0.002127110497910256,0.0016635527800716865,0.060577791610762044,0.041917112656123155,0.0760287165884872,0.489,0.01100000000000001,0.027988062029941637,0.16597603987759046,0.06140466592627183,0.9287569983832268,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004945833333333335,113143,0.9984380515354747,0.0,1.0148252735615954e-06,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,2862,14.31,22896000.0,2862.0,2862.0,0.0,0.19642662024055946,0.0011775856780951166,0.0007164023687941112,0.04970879637737988,0.03367830111226003,0.05007130259625915,0.5,0.0,0.0003867773040726811,0.1337027698522122,0.01945436160525194,0.6889238925748861,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005034482758620692,114311,0.9985237596086652,0.0,1.0045422781271838e-06,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,2862,14.31,22896000.0,2862.0,2862.0,0.0,0.15442957489497275,0.0011242427185677029,0.0006626131749134512,0.05305605788363549,0.03875810415362804,0.0715970524626457,0.5135,0.013499999999999984,0.028928034336044676,0.1400735244253264,0.04819102181743543,0.6827637638602443,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005034482758620692,114311,0.9985237596086652,0.0,1.0045422781271838e-06,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,2862,14.31,22896000.0,2862.0,2862.0,0.0,0.24030757675959827,0.0018535872356418848,0.001391942217964015,0.05521253198776843,0.03759724416646357,0.06589382561966636,0.4895,0.010500000000000037,0.021983074481532226,0.13956446610867568,0.025098062669538734,0.6951383635360565,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005034482758620692,114311,0.9985237596086652,0.0,1.0045422781271838e-06,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,2862,14.31,22896000.0,2862.0,2862.0,0.0,0.2182583830398099,0.0017271759677194298,0.0012664026830430108,0.05432096337522509,0.03730156493918669,0.06120069526837893,0.4925,0.007500000000000034,0.01192291542936635,0.1298038632308416,0.01238553162614913,0.6057323512810774,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005034482758620692,114311,0.9985237596086652,0.0,1.0045422781271838e-06,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,2892,14.46,23136000.0,2892.0,2892.0,0.0,0.21919858103055476,0.0016093214831911506,0.0011457168393695927,0.05054188016230626,0.0382040953567449,0.061526972445269223,0.5005000000000001,0.0005000000000000282,0.004284267064933966,0.1686099915867556,0.028277599556510005,0.9203161192373756,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005129166666666668,115542,0.9988070539419087,0.0,9.941217150760719e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,2892,14.46,23136000.0,2892.0,2892.0,0.0,0.19168971675344168,0.0011828297423147616,0.0007210264895747276,0.056502071964241535,0.03458228802708737,0.051583687446141994,0.5005000000000001,0.0005000000000000282,0.0036583679500041405,0.13859778970572356,0.0065804104291824145,0.6984043390780769,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005129166666666668,115542,0.9988070539419087,0.0,9.941217150760719e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,2892,14.46,23136000.0,2892.0,2892.0,0.0,0.2607924240837041,0.0023052817879744003,0.001843723214123516,0.0478562147329209,0.040284867327871815,0.07536977340082071,0.4845,0.015499999999999986,0.027432043936771983,0.13745431376431494,0.022932859730513344,0.6707552822247579,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005129166666666668,115542,0.9988070539419087,0.0,9.941217150760719e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,2892,14.46,23136000.0,2892.0,2892.0,0.0,0.24106946218395314,0.0019546082339623183,0.001491835822383547,0.05015683396648074,0.03962839116246942,0.0695960577218978,0.492,0.008000000000000007,0.01685900988955181,0.15365222864227945,0.011855085133657595,0.7969316067261224,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005129166666666668,115542,0.9988070539419087,0.0,9.941217150760719e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,2922,14.61,23376000.0,2922.0,2922.0,0.0,0.2249228222593213,0.0021007084169561985,0.001637980844483966,0.05933898384061598,0.04279328135477317,0.06963802820960457,0.494,0.006000000000000005,0.016795215103443395,0.15372567347291355,0.041113821618241966,0.7104008144294157,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005158333333333335,116780,0.9991444216290212,0.0,9.839151266255989e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,2922,14.61,23376000.0,2922.0,2922.0,0.0,0.18184706922052166,0.0013466454540781436,0.0008839283590805769,0.053612880162031584,0.03989689745375484,0.06990512283887779,0.508,0.008000000000000007,0.008094482627763128,0.16194125546973792,0.007639036436697019,0.9339745138166561,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005158333333333335,116780,0.9991444216290212,0.0,9.839151266255989e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,2922,14.61,23376000.0,2922.0,2922.0,0.0,0.19429236195911032,0.0012070541443748306,0.000746021062769997,0.05227333059678463,0.0328752342605522,0.05003397469307887,0.4975,0.00250000000000003,0.007864828952159588,0.1260385083496307,0.03243001853478987,0.6152920387698263,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005158333333333335,116780,0.9991444216290212,0.0,9.839151266255989e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,2922,14.61,23376000.0,2922.0,2922.0,0.0,0.18492715095515638,0.0011832968936257293,0.0007217183850470876,0.047949321007126566,0.03345235656481892,0.05488568486855562,0.5035000000000001,0.003500000000000031,0.012402125966145247,0.14031355536103574,0.03919090393786443,0.740282297640673,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005158333333333335,116780,0.9991444216290212,0.0,9.839151266255989e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,2952,14.76,23616000.0,2952.0,2952.0,0.0,0.23105743422130995,0.0021820903330044272,0.0017189617075784591,0.059417633051371044,0.04336885357174445,0.07135381729099954,0.494,0.006000000000000005,0.01892316393759608,0.16497055845947872,0.07547610835998936,0.7801887651699849,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005129166666666668,118011,0.999415650406504,0.0,9.739159891598916e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,2952,14.76,23616000.0,2952.0,2952.0,0.0,0.15217521898187109,0.000979848462176136,0.0005190944200419434,0.04718005780943336,0.03523855603677178,0.06277727741356992,0.5095000000000001,0.009500000000000036,0.018802916851134235,0.13341756933109772,0.032465401253661125,0.7012669721695662,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005129166666666668,118011,0.999415650406504,0.0,9.739159891598916e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,2952,14.76,23616000.0,2952.0,2952.0,0.0,0.24065222418422677,0.001873712727181398,0.001413692585085169,0.0426023527947533,0.035715829227363674,0.06457062995797844,0.488,0.01200000000000001,0.017950059811444007,0.11899407423710118,0.05466933022782134,0.6340561401382204,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005129166666666668,118011,0.999415650406504,0.0,9.739159891598916e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,2952,14.76,23616000.0,2952.0,2952.0,0.0,0.18278388852184518,0.0015645588264276977,0.0011025382594354038,0.057130910273187424,0.039587827762726534,0.05871693154645932,0.502,0.0020000000000000018,0.007043078152880577,0.1478086363320883,0.023502356918162534,0.6969928632577743,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005129166666666668,118011,0.999415650406504,0.0,9.739159891598916e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,2981,14.905000000000001,23848000.0,2981.0,2981.0,0.0,0.12727682616853342,0.0012527115817542178,0.0007922549229660847,0.055542963390782685,0.03805056685904903,0.0623033980370671,0.5085000000000001,0.008500000000000035,0.017200315089520815,0.12512658349033612,0.03298206450449096,0.49646967920795737,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004943965517241381,119158,0.9993123113049313,0.0,9.64441462596444e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,2981,14.905000000000001,23848000.0,2981.0,2981.0,0.0,0.1712891286237478,0.0014118453610564297,0.0009497775534965669,0.05679441655417519,0.04324170916982292,0.07948292717874456,0.5145,0.014499999999999985,0.027418461010908723,0.15694901334065747,0.00343356354298561,0.817361692822478,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004943965517241381,119158,0.9993123113049313,0.0,9.64441462596444e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,2981,14.905000000000001,23848000.0,2981.0,2981.0,0.0,0.27574469567330434,0.0020202058300130554,0.0015579375128322859,0.045232328008691036,0.03716340304876475,0.0736909473617165,0.4865,0.013499999999999984,0.027965811621007794,0.16140385297484472,0.0628039490635322,1.0538928455772898,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004943965517241381,119158,0.9993123113049313,0.0,9.64441462596444e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,2981,14.905000000000001,23848000.0,2981.0,2981.0,0.0,0.1552031775082998,0.001176440029712733,0.0007148671784062977,0.0569846154974685,0.038611014925364846,0.06484986694708433,0.508,0.008000000000000007,0.02018171573802079,0.1401249899598873,0.03637871327938729,0.6926132446855128,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004943965517241381,119158,0.9993123113049313,0.0,9.64441462596444e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3011,15.055,24088000.0,3011.0,3011.0,0.0,0.16281862621171908,0.001166855037548431,0.0007051406234310775,0.053819598220376325,0.040214238244981604,0.07424588244595766,0.5135,0.013499999999999984,0.026099736280421504,0.1462507910394404,0.0211422295159535,0.7637236037438854,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004995833333333335,120357,0.9993108601793425,0.0,9.548322816340087e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3011,15.055,24088000.0,3011.0,3011.0,0.0,0.2029870322065833,0.0013525094307433871,0.0008904300352626793,0.05335018603471961,0.03695215123926594,0.057006498972448624,0.5015000000000001,0.001500000000000029,0.00025999724677257675,0.15374624132848247,0.01796990030673964,0.8996332138781454,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004995833333333335,120357,0.9993108601793425,0.0,9.548322816340087e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3011,15.055,24088000.0,3011.0,3011.0,0.0,0.23849649307088416,0.0021455049049425856,0.001682633825399571,0.062660962673874,0.04162015433583772,0.06962591014996382,0.492,0.008000000000000007,0.01699457329036277,0.1575328460996468,0.008397291868867968,0.7767865242923274,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004995833333333335,120357,0.9993108601793425,0.0,9.548322816340087e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3011,15.055,24088000.0,3011.0,3011.0,0.0,0.16967955106894397,0.0012209150723673234,0.0007590539339487057,0.0630382037482605,0.037593393314542756,0.062477203672918494,0.5065000000000001,0.0065000000000000335,0.021569474517265784,0.14465818759939064,0.08326603884024089,0.7352528922358578,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004995833333333335,120357,0.9993108601793425,0.0,9.548322816340087e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3041,15.205,24328000.0,3041.0,3041.0,0.0,0.186162795621096,0.0013255811223438219,0.0008624114632141966,0.05765972637243176,0.04026084160284394,0.07174825558893883,0.509,0.009000000000000008,0.019556412992074553,0.16860800851200475,0.015183082189556168,0.979714542255255,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005095833333333333,121580,0.9995067412035514,0.0,9.454126931930286e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3041,15.205,24328000.0,3041.0,3041.0,0.0,0.21799965616646086,0.00165623281315741,0.0011934102652093603,0.054817815482540166,0.03918502680820935,0.059768735263589404,0.4985,0.001500000000000029,0.008541947511222864,0.16369443990026777,0.1308109322845352,0.9582228907425244,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005095833333333333,121580,0.9995067412035514,0.0,9.454126931930286e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3041,15.205,24328000.0,3041.0,3041.0,0.0,0.27932267081330997,0.0030122645779370183,0.0025491823653546186,0.06047734110712144,0.047076635758192244,0.08727451290924818,0.484,0.016000000000000014,0.033983755011571706,0.1659517171256808,0.033351712153244555,0.8326089935406228,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005095833333333333,121580,0.9995067412035514,0.0,9.454126931930286e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3041,15.205,24328000.0,3041.0,3041.0,0.0,0.14705695583800724,0.000949695842214715,0.0004887525842421914,0.051147844282638105,0.03722862844416421,0.06676184667272456,0.511,0.01100000000000001,0.02671531013410483,0.13168755150786837,0.05431812253602506,0.6681950072542179,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005095833333333333,121580,0.9995067412035514,0.0,9.454126931930286e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3070,15.35,24560000.0,3070.0,3070.0,0.0,0.18837197387219595,0.0012988937451785532,0.0008351284409220394,0.04626618523081169,0.04009770159116876,0.07416533044295431,0.509,0.009000000000000008,0.02654414952754475,0.17068281247297357,0.09195964336726678,0.9869549691092535,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005198275862068965,122786,0.999885993485342,0.0,9.364820846905537e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3070,15.35,24560000.0,3070.0,3070.0,0.0,0.20761867599819944,0.001368863970434342,0.0009076962960802293,0.054211351376457675,0.03561491644086839,0.05418051003393973,0.4975,0.00250000000000003,0.005423706598293436,0.13812860239469438,0.005061422382391679,0.7231234039954831,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005198275862068965,122786,0.999885993485342,0.0,9.364820846905537e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3070,15.35,24560000.0,3070.0,3070.0,0.0,0.27951520526276974,0.003056289334206097,0.0025946022077513176,0.06479605027101787,0.04938338632313007,0.0891266835287029,0.48,0.020000000000000018,0.04476316968194921,0.14690943007164092,0.0663893094468653,0.6811176833732479,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005198275862068965,122786,0.999885993485342,0.0,9.364820846905537e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3070,15.35,24560000.0,3070.0,3070.0,0.0,0.16702218764052515,0.0008845157481937038,0.00042318316800993294,0.04178795655717289,0.033083355145040634,0.06154574881625292,0.5085000000000001,0.008500000000000035,0.028819546889816503,0.1350362071817215,0.0883640810370119,0.7468007664527164,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005198275862068965,122786,0.999885993485342,0.0,9.364820846905537e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3100,15.5,24800000.0,3100.0,3100.0,0.0,0.20300940671055906,0.0011343414836253451,0.0006737481442772308,0.049075525368320244,0.0320814162416626,0.0503742900411472,0.4975,0.00250000000000003,0.007000241110063864,0.12748253023572054,0.05333984506030546,0.6840347383417745,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004925000000000001,123968,0.9997419354838709,0.0,9.274193548387097e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3100,15.5,24800000.0,3100.0,3100.0,0.0,0.15877306001853425,0.001083180070701184,0.0006216070808412466,0.04369709421693582,0.03521863158146974,0.06083994930988956,0.507,0.007000000000000006,0.010149758924203795,0.135669584096497,0.00023783054388239983,0.6566668961089591,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004925000000000001,123968,0.9997419354838709,0.0,9.274193548387097e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3100,15.5,24800000.0,3100.0,3100.0,0.0,0.26309833303247754,0.0023240510028826877,0.0018637883323245896,0.04612343340034075,0.041612983534093435,0.07717926719180673,0.4815,0.01849999999999999,0.04390264183955061,0.11880051363429889,0.0908254794333174,0.5562031035106029,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004925000000000001,123968,0.9997419354838709,0.0,9.274193548387097e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3100,15.5,24800000.0,3100.0,3100.0,0.0,0.17127781727116131,0.0011676398810619437,0.0007058280625420466,0.05946189382271702,0.042324245152140325,0.07880623415145108,0.515,0.015000000000000013,0.038895557824087504,0.14682767805021224,0.09357935864426223,0.7676503586493088,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004925000000000001,123968,0.9997419354838709,0.0,9.274193548387097e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3130,15.65,25040000.0,3130.0,3130.0,0.0,0.23376875088895863,0.0014270012183448255,0.0009640214905042299,0.053614784758123646,0.03586716895332272,0.05935265595570417,0.4975,0.00250000000000003,0.008892681037452714,0.16645570456583658,0.026191275295956225,1.0658454389570737,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004870833333333335,125137,0.999496805111821,0.0,9.185303514376997e-07,0.0
