step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
4559,9.118,0,0,7294400,0,14938931200,7294400,7294400,0,20711685.393507037,1.009456147008823,28201938.13538853,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4559.0,12944.803370941898,17626.21133461783
4633,9.266,0,0,7412800,0,15181414400,7412800,7412800,0,21047869.8021755,1.009456147008823,28659701.553247437,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4633.0,13154.918626359688,17912.31347077965
4707,9.414,0,0,7531200,0,15423897600,7531200,7531200,0,21384054.210843965,1.009456147008823,29117464.971106347,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4707.0,13365.03388177748,18198.415606941468
4781,9.562,0,0,7649600,0,15666380800,7649600,7649600,0,21720238.619512428,1.009456147008823,29575228.388965253,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4781.0,13575.149137195267,18484.517743103283
4855,9.71,0,0,7768000,0,15908864000,7768000,7768000,0,22056423.02818089,1.009456147008823,30032991.80682416,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4855.0,13785.264392613057,18770.619879265098
4930,9.86,0,0,7888000,0,16154624000,7888000,7888000,0,22397150.469398927,1.009456147008823,30496941.21681629,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4930.0,13998.219043374329,19060.588260510183
5004,10.008000000000001,0,0,8006400,0,16397107200,8006400,8006400,0,22733334.87806739,1.009456147008823,30954704.634675197,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,5004.0,14208.334298792119,19346.690396672
5078,10.156,0,0,8124800,0,16639590400,8124800,8124800,0,23069519.28673585,1.009456147008823,31412468.052534103,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,5078.0,14418.449554209907,19632.792532833813
5152,10.304,0,0,8243200,0,16882073600,8243200,8243200,0,23405703.695404314,1.009456147008823,31870231.47039301,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,5152.0,14628.564809627696,19918.894668995632
5227,10.454,0,0,8363200,0,17127833600,8363200,8363200,0,23746431.136622347,1.009456147008823,32334180.88038514,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,5227.0,14841.519460388967,20208.863050240714
